GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME
13265,Taliaferro,17.8485017,4.569417045,38.75151515,13.5,Georgia,2021,1600,58,40045,60.2,DEEP SOUTH
13267,Tattnall,51.74023347,9.336498237,51.22040819,78.5,Georgia,2021,24064,-3,44225,66.5,DEEP SOUTH
13269,Taylor,61.93959068,15.49567303,44.27705477,55,Georgia,2021,7737,46,41030,61.7,DEEP SOUTH
13271,Telfair,59.58306891,10.70679163,39.95111881,80.25,Georgia,2021,12354,126,38091,57.3,DEEP SOUTH
13273,Terrell,29.92131531,5.885840312,57.8384375,24.5,Georgia,2021,8754,-80,40549,61,DEEP SOUTH
13275,Thomas,41.64170962,6.867128932,54.53877882,222.25,Georgia,2021,45561,-102,50154,75.4,DEEP SOUTH
13277,Tift,33.53743313,9.850245694,60.28717929,396.25,Georgia,2021,41412,297,48717,73.3,DEEP SOUTH
13279,Toombs,44.9333715,9.181825277,47.95897289,170.75,Georgia,2021,26837,41,45253,68,DEEP SOUTH
13281,Towns,41.30995716,4.821924105,50.06723814,95.25,Georgia,2021,12972,257,51810,77.9,GREATER APPALACHIA
13283,Treutlen,50.71003859,13.79039628,44.06130159,36,Georgia,2021,6365,36,40947,61.6,DEEP SOUTH
13285,Troup,58.71813632,10.66807373,38.18037288,346.75,Georgia,2021,70191,755,49557,74.5,DEEP SOUTH
13287,Turner,84.97750305,13.90970085,44.05046263,55,Georgia,2021,8842,-54,37477,56.4,DEEP SOUTH
13289,Twiggs,48.91843533,8.840298326,48.02227957,75.25,Georgia,2021,7680,-114,47382,71.2,DEEP SOUTH
13291,Union,37.48513215,6.215060932,47.34775136,230.5,Georgia,2021,26388,1057,59494,89.5,GREATER APPALACHIA
13293,Upson,46.31873005,7.011875925,45.53777057,98.5,Georgia,2021,28086,587,47140,70.9,DEEP SOUTH
13295,Walker,57.48982765,11.77330092,39.63672672,234.25,Georgia,2021,68915,757,47810,71.9,GREATER APPALACHIA
13297,Walton,68.08713425,10.80637954,32.57367458,690.75,Georgia,2021,103065,3238,73839,111,DEEP SOUTH
13299,Ware,63.34135411,11.36905021,50.77291714,259.5,Georgia,2021,35614,220,43065,64.8,DEEP SOUTH
13301,Warren,26.85802393,4.128026794,50.29676119,30,Georgia,2021,5155,-9,40361,60.7,DEEP SOUTH
13303,Washington,36.98588285,6.582374376,47.21415222,116,Georgia,2021,19738,113,46051,69.2,DEEP SOUTH
13305,Wayne,48.19624011,6.908611286,46.06291699,211.5,Georgia,2021,30896,758,46314,69.6,DEEP SOUTH
13307,Webster,60.10264495,10.71503973,38.58345021,26,Georgia,2021,2328,-12,44084,66.3,DEEP SOUTH
13309,Wheeler,41.33457674,5.538884284,48.30025183,28.25,Georgia,2021,7314,-454,35664,53.6,DEEP SOUTH
13311,White,68.45400732,7.810843393,45.19752193,333.75,Georgia,2021,28806,562,61473,92.4,GREATER APPALACHIA
13313,Whitfield,73.60276447,14.57334207,43.42856756,556,Georgia,2021,103132,340,56973,85.7,GREATER APPALACHIA
13315,Wilcox,54.51932928,8.427614112,41.72207875,32.5,Georgia,2021,8761,90,38449,57.8,DEEP SOUTH
13317,Wilkes,24.57357918,8.136054394,32.39109492,30,Georgia,2021,9599,156,42567,64,DEEP SOUTH
13319,Wilkinson,42.12026672,9.322435251,39.58394057,71.5,Georgia,2021,8681,-40,46475,69.9,DEEP SOUTH
13321,Worth,38.70694996,6.692247877,46.05831515,99.25,Georgia,2021,20424,-27,48943,73.6,DEEP SOUTH
15001,Hawaii,60.2022353,11.84276334,51.96418249,1233.25,Hawaii,2021,206315,2536,67896,79.4,FIRST NATION
15003,Honolulu,105.9630045,18.33366522,39.4059973,9518.5,Hawaii,2021,995638,-11095,90176,105.4,FIRST NATION
15005,Kalawao,16.124,2.001,74,1,Hawaii,2021,82,0,,,FIRST NATION
15007,Kauai,59.03305483,13.79293011,48.66124655,372.75,Hawaii,2021,73810,-118,76719,89.7,FIRST NATION
15009,Maui,64.34357191,13.28602992,52.26704809,1683,Hawaii,2021,164351,-750,75421,88.2,FIRST NATION
16001,Ada,151.6833443,19.28380064,38.82594998,7287,Idaho,2021,518907,5286,79345,119.6,THE FAR WEST
16003,Adams,57.75895279,11.99523526,62.2775691,46.25,Idaho,2021,4817,189,51829,78.2,THE FAR WEST
16005,Bannock,79.2462942,18.62092278,59.46210337,1268,Idaho,2021,89517,1067,60058,90.6,THE FAR WEST
16007,Bear Lake,52.89025816,11.35353976,55.54515071,92.75,Idaho,2021,6722,158,60265,90.9,THE FAR WEST
16009,Benewah,39.29170497,7.54691315,85.97612396,81.25,Idaho,2021,10370,445,53667,80.9,THE FAR WEST
16011,Bingham,54.86257107,15.64986273,53.51806942,759,Idaho,2021,49923,890,63576,95.9,THE FAR WEST
16013,Blaine,42.55471236,9.616055692,68.2407029,151,Idaho,2021,24866,96,86735,130.8,THE FAR WEST
16015,Boise,92.59324172,14.85815467,77.61084067,132,Idaho,2021,8333,243,71545,107.9,THE FAR WEST
16017,Bonner,26.45540213,5.058042089,89.8373474,898.75,Idaho,2021,51414,1839,61940,93.4,THE FAR WEST
16019,Bonneville,73.4296672,18.81623521,54.33525872,2002.75,Idaho,2021,129496,863,69880,105.4,THE FAR WEST
16021,Boundary,61.71384691,14.11240913,84.18893325,166.25,Idaho,2021,13345,685,55285,83.4,THE FAR WEST
16023,Butte,41.87343125,12.35935485,81.06490784,93.5,Idaho,2021,2684,44,52221,78.7,THE FAR WEST
16025,Camas,60.01404658,15.96470942,42.8722805,10.75,Idaho,2021,1153,26,57230,86.3,THE FAR WEST
16027,Canyon,96.42088582,12.93214745,41.74943285,2866.25,Idaho,2021,251065,5882,64301,97,THE FAR WEST
16029,Caribou,39.59439295,7.604871713,76.49126418,70.25,Idaho,2021,7190,85,66697,100.6,THE FAR WEST
16031,Cassia,82.84168418,19.04647153,57.17442029,295,Idaho,2021,25655,284,63356,95.5,THE FAR WEST
16033,Clark,29.96452893,6.955403926,67.05584936,19.5,Idaho,2021,806,9,52838,79.7,THE FAR WEST
16035,Clearwater,13.19651172,5.971025517,57.23758783,53.75,Idaho,2021,9015,165,53344,80.4,THE FAR WEST
16037,Custer,71.93381665,21.99544288,45.95368442,93,Idaho,2021,4506,101,53846,81.2,THE FAR WEST
16039,Elmore,38.74113083,8.633721828,60.92006143,489.75,Idaho,2021,29403,281,51436,77.6,THE FAR WEST
16041,Franklin,81.26676273,16.44214296,64.55291766,131.5,Idaho,2021,15189,407,59974,90.4,THE FAR WEST
16043,Fremont,43.01110469,7.650345484,71.67132453,289,Idaho,2021,13978,346,58878,88.8,THE FAR WEST
16045,Gem,64.37496712,11.4301463,41.18543159,230.75,Idaho,2021,20418,642,58562,88.3,THE FAR WEST
16047,Gooding,64.130322,15.26720022,51.10005627,122.75,Idaho,2021,15715,59,59174,89.2,THE FAR WEST
16049,Idaho,23.22983375,5.867309512,65.56122588,137,Idaho,2021,17593,633,51056,77,THE FAR WEST
16051,Jefferson,40.8627326,12.70832003,58.82400372,246.75,Idaho,2021,33428,910,75957,114.5,THE FAR WEST
16053,Jerome,50.26827532,11.1931142,52.21469683,218,Idaho,2021,25311,433,59040,89,THE FAR WEST
16055,Kootenai,49.15047193,8.772617701,49.17124267,2197,Idaho,2021,183578,3338,68043,102.6,THE FAR WEST
16057,Latah,39.66950322,7.522194334,56.97302734,212.75,Idaho,2021,40978,449,59436,89.6,THE FAR WEST
16059,Lemhi,18.96606832,9.079574022,49.46665224,178.75,Idaho,2021,8240,202,57499,86.7,THE FAR WEST
16061,Lewis,38.27432726,8.035358777,58.35959547,31.25,Idaho,2021,3763,69,50128,75.6,THE FAR WEST
16063,Lincoln,38.79753198,12.54493497,47.76268062,40.5,Idaho,2021,5329,75,57111,86.1,THE FAR WEST
16065,Madison,49.88341189,13.02896375,65.04198787,460,Idaho,2021,54976,-19,55721,84,THE FAR WEST
16067,Minidoka,57.86658761,14.2671486,59.22536553,207,Idaho,2021,22194,212,61010,92,THE FAR WEST
16069,Nez Perce,50.34302904,7.982604789,54.40844792,783.25,Idaho,2021,43004,660,61951,93.4,THE FAR WEST
16071,Oneida,62.15544334,12.19268636,71.31821602,84.5,Idaho,2021,4712,133,60769,91.6,THE FAR WEST
16073,Owyhee,45.47208813,9.629768195,47.47281986,179.5,Idaho,2021,12613,276,52374,79,THE FAR WEST
16075,Payette,48.28468757,7.3954691,45.89078908,216,Idaho,2021,26956,546,58885,88.8,THE FAR WEST
16077,Power,84.32220998,19.14250208,53.48781996,96.25,Idaho,2021,8068,113,57322,86.4,THE FAR WEST
16079,Shoshone,31.90958053,5.003314601,125.6895916,150.75,Idaho,2021,14012,396,47699,71.9,THE FAR WEST
16081,Teton,77.86148285,18.2029581,58.43246843,205,Idaho,2021,12544,159,84015,126.7,THE FAR WEST
16083,Twin Falls,67.31345648,16.34450703,54.7708704,930,Idaho,2021,93696,1319,57487,86.7,THE FAR WEST
16085,Valley,41.56715537,7.439244738,56.97249592,288,Idaho,2021,12464,206,69425,104.7,THE FAR WEST
16087,Washington,90.21159544,15.3174881,46.43560011,114.5,Idaho,2021,11087,281,51067,77,THE FAR WEST
17001,Adams,46.45168406,8.594615089,51.67555037,400.75,Illinois,2021,64725,-300,59777,82.8,GREATER APPALACHIA
17003,Alexander,25.07637449,6.491244301,53.19950816,71.75,Illinois,2021,4858,-118,41816,57.9,GREATER APPALACHIA
17005,Bond,43.16123005,6.949826861,58.81061331,143.25,Illinois,2021,16566,-6,57287,79.3,GREATER APPALACHIA
17007,Boone,73.54835258,14.02967726,37.31210115,476.5,Illinois,2021,53154,-78,71557,99.1,YANKEEDOM
17009,Brown,42.21904652,7.778973764,53.93648152,38.5,Illinois,2021,6330,-106,51294,71,GREATER APPALACHIA
17011,Bureau,40.5954162,8.965695646,49.03425848,212.75,Illinois,2021,32828,16,61431,85.1,THE MIDLANDS
17013,Calhoun,43.21257372,9.069838462,48.85512821,9.75,Illinois,2021,4360,-1,63586,88.1,GREATER APPALACHIA
17015,Carroll,25.64821041,4.556497416,114.7049248,64,Illinois,2021,15529,-14,54450,75.4,YANKEEDOM
17017,Cass,42.69410806,6.346092861,53.41517624,30,Illinois,2021,12657,-154,60961,84.4,GREATER APPALACHIA
17019,Champaign,67.46844984,14.42812904,46.26009017,1415,Illinois,2021,206542,-845,58787,81.4,GREATER APPALACHIA
17021,Christian,41.59179857,8.679310434,47.1383394,164,Illinois,2021,33436,-104,52500,72.7,GREATER APPALACHIA
17023,Clark,31.91344666,8.162734582,62.60937546,181.75,Illinois,2021,15229,-74,58741,81.3,GREATER APPALACHIA
17025,Clay,22.06321266,7.013958313,48.39922249,52,Illinois,2021,13047,-68,51042,70.7,GREATER APPALACHIA
17027,Clinton,99.20328901,17.83699488,44.17076763,292,Illinois,2021,36909,60,77272,107,GREATER APPALACHIA
17029,Coles,51.00638445,12.17448003,45.99218684,308.25,Illinois,2021,46334,-317,47693,66,GREATER APPALACHIA
17031,Cook,178.9548648,22.50556349,30.89294991,44114.25,Illinois,2021,5109292,-75952,72063,99.8,YANKEEDOM
17033,Crawford,34.80859622,9.485699436,47.05449419,192.25,Illinois,2021,18536,-91,59128,81.9,GREATER APPALACHIA
17035,Cumberland,37.27946928,9.56038898,48.28277983,100.5,Illinois,2021,10324,5,69740,96.6,GREATER APPALACHIA
17037,DeKalb,60.22383246,13.38089083,40.41607086,594.5,Illinois,2021,100232,-403,67081,92.9,YANKEEDOM
17039,De Witt,39.78163143,7.848930062,43.71010064,154.5,Illinois,2021,15310,19,64325,89.1,GREATER APPALACHIA
17041,Douglas,48.00438359,10.31618582,48.19179903,134.25,Illinois,2021,19755,-24,65447,90.6,GREATER APPALACHIA
17043,DuPage,183.4557389,20.52088801,30.1250147,9668,Illinois,2021,920901,-7747,99536,137.8,YANKEEDOM
17045,Edgar,37.3850879,6.966289973,69.31980261,56.25,Illinois,2021,16433,-48,56772,78.6,GREATER APPALACHIA
17047,Edwards,67.0678912,11.29515914,47.93402778,17.75,Illinois,2021,6071,19,53779,74.5,GREATER APPALACHIA
17049,Effingham,36.27978143,8.504986213,57.79468806,372.25,Illinois,2021,34325,-190,69988,96.9,GREATER APPALACHIA
17051,Fayette,32.02021763,5.582148359,56.22124061,234,Illinois,2021,21305,-105,52610,72.9,GREATER APPALACHIA
17053,Ford,53.64627633,8.621498164,43.42250099,86.5,Illinois,2021,13249,-156,57483,79.6,THE MIDLANDS
17055,Franklin,28.57883211,6.581019588,46.7899106,345.25,Illinois,2021,37242,-7,49510,68.6,GREATER APPALACHIA
17057,Fulton,45.62767919,8.561260058,55.88099954,162,Illinois,2021,33021,-59,50978,70.6,GREATER APPALACHIA
17059,Gallatin,40.59027447,9.367129885,56.63007663,38,Illinois,2021,4855,-12,48424,67.1,GREATER APPALACHIA
17061,Greene,46.23408581,7.519574348,45.59940249,33.5,Illinois,2021,11651,-110,53394,73.9,GREATER APPALACHIA
17063,Grundy,67.39232657,11.10539281,38.53889183,543.25,Illinois,2021,53041,190,83254,115.3,THE MIDLANDS
17065,Hamilton,51.21489884,9.847247039,57.70331816,29.5,Illinois,2021,7984,104,55409,76.7,GREATER APPALACHIA
17067,Hancock,24.36020239,7.195540302,56.35400157,122,Illinois,2021,17244,-61,56700,78.5,GREATER APPALACHIA
17069,Hardin,31.30659167,5.7303,58.525,9,Illinois,2021,3597,-6,47144,65.3,GREATER APPALACHIA
17071,Henderson,27.23347724,7.509070449,54.33510846,24.25,Illinois,2021,6151,-97,59415,82.3,THE MIDLANDS
17073,Henry,37.80927932,7.199827406,53.05054453,366,Illinois,2021,48419,-202,62683,86.8,THE MIDLANDS
17075,Iroquois,59.14050722,10.36456898,46.89528284,129,Illinois,2021,26473,-113,60736,84.1,THE MIDLANDS
17077,Jackson,51.03135259,8.921911973,41.5971831,360,Illinois,2021,52617,-44,43334,60,GREATER APPALACHIA
17079,Jasper,48.4450473,14.03422185,54.19176664,41.25,Illinois,2021,9212,15,59069,81.8,GREATER APPALACHIA
17081,Jefferson,48.84140551,12.19353074,47.70616564,508.75,Illinois,2021,36400,-336,53294,73.8,GREATER APPALACHIA
17083,Jersey,38.59588269,6.495299374,48.51681309,235.5,Illinois,2021,21246,1,68675,95.1,GREATER APPALACHIA
17085,Jo Daviess,38.41781134,9.196659101,56.32369553,208,Illinois,2021,21758,-3,67839,93.9,YANKEEDOM
17087,Johnson,31.2255485,6.117376374,43.19022505,106.5,Illinois,2021,13381,-21,57073,79,GREATER APPALACHIA
17089,Kane,103.9713901,17.73508479,31.82357899,4651,Illinois,2021,514182,-3631,90941,125.9,YANKEEDOM
17091,Kankakee,67.3564281,13.07664138,36.88332495,812.25,Illinois,2021,106074,-380,63880,88.5,THE MIDLANDS
17093,Kendall,284.6216963,24.45904728,28.7312064,1407,Illinois,2021,137254,1702,100483,139.1,THE MIDLANDS
17095,Knox,57.46121594,11.14646846,47.12263262,180.25,Illinois,2021,48640,-419,47559,65.9,THE MIDLANDS
17097,Lake,103.0224678,17.72213855,32.39532669,5876,Illinois,2021,709150,-4210,95895,132.8,YANKEEDOM
17099,LaSalle,43.53118834,8.752747491,43.62623735,1009,Illinois,2021,108078,-670,64447,89.2,THE MIDLANDS
17101,Lawrence,45.68150671,8.539722568,54.83851069,68.75,Illinois,2021,14914,-240,46525,64.4,GREATER APPALACHIA
17103,Lee,29.19732195,5.756953515,54.49018775,557.5,Illinois,2021,33848,-176,60542,83.8,YANKEEDOM
17105,Livingston,41.11956547,7.457451471,50.47977214,259.75,Illinois,2021,35521,-118,61569,85.3,THE MIDLANDS
17107,Logan,61.04552545,13.70459932,44.6759914,138,Illinois,2021,27591,-221,58939,81.6,GREATER APPALACHIA
17109,McDonough,49.71335295,9.159425621,55.12379676,158.25,Illinois,2021,26861,140,53024,73.4,GREATER APPALACHIA
17111,McHenry,72.37136811,15.34747709,34.01648384,2803.75,Illinois,2021,311747,-276,92522,128.1,YANKEEDOM
17113,McLean,71.22381746,12.21161615,40.63639946,1185.75,Illinois,2021,171141,-314,71309,98.7,GREATER APPALACHIA
17115,Macon,58.06435661,12.88310611,50.88644838,430.5,Illinois,2021,101483,-982,48245,66.8,GREATER APPALACHIA
17117,Macoupin,45.41411095,6.548824086,53.40136697,245.25,Illinois,2021,44245,-76,57755,80,GREATER APPALACHIA
17119,Madison,78.26461043,11.20947545,42.01515788,2723.75,Illinois,2021,263864,-243,65886,91.2,GREATER APPALACHIA
17121,Marion,53.28383479,11.85723341,49.64561105,290.25,Illinois,2021,36914,-290,55292,76.6,GREATER APPALACHIA
17123,Marshall,53.93756312,10.86137699,48.39337644,71,Illinois,2021,11678,68,64132,88.8,THE MIDLANDS
17125,Mason,33.4032532,5.78865727,63.70573965,101.5,Illinois,2021,12748,5,58828,81.5,GREATER APPALACHIA
17127,Massac,41.47486506,8.041411292,61.67132734,190.25,Illinois,2021,13896,28,52680,72.9,GREATER APPALACHIA
17129,Menard,51.84229501,6.754753261,36.97657354,156.75,Illinois,2021,12121,-41,75687,104.8,GREATER APPALACHIA
17131,Mercer,26.56698268,7.572848034,62.12549578,81.25,Illinois,2021,15504,43,64731,89.6,THE MIDLANDS
17133,Monroe,79.1521145,8.304160124,44.44059059,196.5,Illinois,2021,35033,153,93054,128.9,GREATER APPALACHIA
17135,Montgomery,40.14558625,8.448423785,44.06807239,120,Illinois,2021,28020,27,59116,81.9,GREATER APPALACHIA
17137,Morgan,46.12406128,7.407294013,52.15988102,183,Illinois,2021,32209,-204,54644,75.7,GREATER APPALACHIA
17139,Moultrie,35.54613899,7.30957652,52.0861314,65.75,Illinois,2021,14323,-145,69652,96.5,GREATER APPALACHIA
17141,Ogle,37.1049156,8.562014681,48.23161308,272.75,Illinois,2021,51351,4,74472,103.1,YANKEEDOM
17143,Peoria,56.7964551,10.38133187,43.22904198,1075.25,Illinois,2021,178383,-1566,56460,78.2,THE MIDLANDS
17145,Perry,44.05637548,10.45486874,47.1547156,82.25,Illinois,2021,20588,-393,53071,73.5,GREATER APPALACHIA
17147,Piatt,50.61887924,9.011294495,48.1301277,69.75,Illinois,2021,16723,-28,81583,113,GREATER APPALACHIA
17149,Pike,44.47623581,6.248896986,69.83427281,111.25,Illinois,2021,14484,-38,54474,75.4,GREATER APPALACHIA
17151,Pope,33.06892177,5.054711321,67.75184267,33.75,Illinois,2021,3770,32,50404,69.8,GREATER APPALACHIA
17153,Pulaski,58.71858078,13.11877066,47.7899592,49.75,Illinois,2021,4991,-57,42738,59.2,GREATER APPALACHIA
17155,Putnam,41.71545142,8.905973494,46.24779412,40.5,Illinois,2021,5572,-13,74798,103.6,THE MIDLANDS
17157,Randolph,39.34113947,7.88938956,36.27868641,131,Illinois,2021,30068,-19,58694,81.3,GREATER APPALACHIA
17159,Richland,43.78632778,10.23244884,46.6679682,103,Illinois,2021,15435,-106,56852,78.7,GREATER APPALACHIA
17161,Rock Island,58.13290195,10.30651852,50.66929988,1511.25,Illinois,2021,141527,-1164,58171,80.6,THE MIDLANDS
17163,St. Clair,74.50415218,12.45468894,41.44979471,2215.25,Illinois,2021,252671,-2169,66422,92,GREATER APPALACHIA
17165,Saline,48.59655548,10.93341323,46.3063457,96,Illinois,2021,23087,-93,50914,70.5,GREATER APPALACHIA
17167,Sangamon,63.7425424,11.39611158,41.70882967,2294,Illinois,2021,194534,-856,68476,94.8,GREATER APPALACHIA
17169,Schuyler,34.83492844,6.545412049,52.06217517,71.5,Illinois,2021,6746,-35,57839,80.1,GREATER APPALACHIA
17171,Scott,26.65290079,3.122255952,83.80092593,17.25,Illinois,2021,4790,-40,63510,87.9,GREATER APPALACHIA
17173,Shelby,52.22894777,7.487088108,44.09470754,109,Illinois,2021,20761,-9,55725,77.2,GREATER APPALACHIA
17175,Stark,21.34953795,7.078643601,43.26041667,27.25,Illinois,2021,5345,74,58265,80.7,THE MIDLANDS
17177,Stephenson,39.0960168,9.79481295,49.86536316,166,Illinois,2021,43627,-234,56263,77.9,YANKEEDOM
17179,Tazewell,59.21700407,10.71385989,44.03482047,827.5,Illinois,2021,129911,-238,65427,90.6,GREATER APPALACHIA
17181,Union,42.9784534,8.449878501,42.6324465,117.5,Illinois,2021,16767,-49,52384,72.5,GREATER APPALACHIA
17183,Vermilion,56.3514836,13.92403803,47.46600938,416.5,Illinois,2021,72337,-689,49825,69,GREATER APPALACHIA
17185,Wabash,23.29661985,5.274269156,63.55740569,33.25,Illinois,2021,11087,-73,56183,77.8,GREATER APPALACHIA
17187,Warren,28.1156535,7.541786437,48.52264221,80.25,Illinois,2021,16354,-207,61734,85.5,THE MIDLANDS
17189,Washington,42.76480615,10.91663533,50.65126459,127.75,Illinois,2021,13643,48,66746,92.4,GREATER APPALACHIA
17191,Wayne,39.26826803,6.730187322,42.96808504,55.75,Illinois,2021,15872,-21,51669,71.5,GREATER APPALACHIA
17193,White,36.56598335,8.075903459,52.88348279,47.5,Illinois,2021,13614,-10,50653,70.1,GREATER APPALACHIA
17195,Whiteside,46.350779,8.669773852,58.01919192,504.25,Illinois,2021,54658,-490,56805,78.7,YANKEEDOM
17197,Will,112.3451437,18.46863923,32.26031392,5697.75,Illinois,2021,696757,-2335,93994,130.2,THE MIDLANDS
17199,Williamson,41.80539492,9.074502769,45.68476876,613.75,Illinois,2021,66695,-44,55447,76.8,GREATER APPALACHIA
17201,Winnebago,77.01405012,15.57497975,40.04127003,2436.5,Illinois,2021,282188,-1302,57113,79.1,YANKEEDOM
17203,Woodford,59.43655577,10.13831142,45.79611893,252.75,Illinois,2021,38128,6,85085,117.8,THE MIDLANDS
18001,Adams,43.2878547,11.60096416,58.74427608,334.75,Indiana,2021,36068,-104,62282,99.3,THE MIDLANDS
18003,Allen,120.7105927,16.27911582,42.06745431,4217,Indiana,2021,391449,1328,62680,99.9,THE MIDLANDS
18005,Bartholomew,73.0161388,10.05129116,48.44496405,774.25,Indiana,2021,83540,655,72458,115.5,GREATER APPALACHIA
18007,Benton,66.52959338,6.667867927,48.5194211,50.5,Indiana,2021,8719,4,60738,96.8,THE MIDLANDS
18009,Blackford,42.72872954,9.084527195,33.63562575,78,Indiana,2021,11919,-40,47553,75.8,GREATER APPALACHIA
18011,Boone,54.57088786,8.100739493,42.0279494,802,Indiana,2021,74164,1052,98047,156.3,GREATER APPALACHIA
18013,Brown,53.83925984,7.264970645,41.80222375,118,Indiana,2021,15570,100,66839,106.6,GREATER APPALACHIA
18015,Carroll,42.48433825,7.456671306,41.16204479,155.5,Indiana,2021,20555,38,57019,90.9,THE MIDLANDS
18017,Cass,57.66396751,10.90058003,39.88038854,216.25,Indiana,2021,37540,9,53813,85.8,THE MIDLANDS
18019,Clark,114.7242889,14.09522207,42.76808248,1222.25,Indiana,2021,124237,1437,62822,100.2,GREATER APPALACHIA
18021,Clay,38.68062343,7.759518966,54.72772948,216.25,Indiana,2021,26379,91,64245,102.4,GREATER APPALACHIA
18023,Clinton,52.29189363,7.133210761,42.1963535,386,Indiana,2021,32843,-141,60609,96.6,GREATER APPALACHIA
18025,Crawford,32.40984662,7.935805806,67.37568245,129,Indiana,2021,10536,95,52031,83,GREATER APPALACHIA
18027,Daviess,44.26499001,8.726314727,51.34324397,268.75,Indiana,2021,33418,-87,59888,95.5,GREATER APPALACHIA
18029,Dearborn,70.89828888,13.97843518,61.36917135,235.75,Indiana,2021,51138,225,73150,116.6,GREATER APPALACHIA
18031,Decatur,52.87993208,10.10589357,52.11699675,239.25,Indiana,2021,26416,155,64871,103.4,GREATER APPALACHIA
18033,DeKalb,59.58539126,10.16538972,55.3895338,508.5,Indiana,2021,43731,367,65059,103.7,THE MIDLANDS
18035,Delaware,70.63184313,11.55455586,36.40823886,650.5,Indiana,2021,112031,627,50533,80.6,GREATER APPALACHIA
18037,Dubois,38.64253864,9.186439905,52.67115172,184.5,Indiana,2021,43632,-12,67615,107.8,GREATER APPALACHIA
18039,Elkhart,51.37876959,10.29944591,48.26398828,1763,Indiana,2021,206890,-953,62233,99.2,THE MIDLANDS
18041,Fayette,55.18434884,7.25910681,42.92141068,115.5,Indiana,2021,23349,147,50642,80.7,GREATER APPALACHIA
18043,Floyd,96.43004275,13.48058756,35.99493917,751,Indiana,2021,80714,304,67330,107.3,GREATER APPALACHIA
18045,Fountain,36.80225523,6.728272374,39.55880975,138.25,Indiana,2021,16574,187,55195,88,GREATER APPALACHIA
18047,Franklin,33.8658643,7.610287285,46.7900174,230.25,Indiana,2021,23028,227,61261,97.7,GREATER APPALACHIA
18049,Fulton,38.51317798,10.58538326,41.96166135,72.5,Indiana,2021,20327,33,57400,91.5,THE MIDLANDS
18051,Gibson,46.37928897,11.29875261,57.47549777,258.5,Indiana,2021,32993,127,60592,96.6,GREATER APPALACHIA
18053,Grant,53.21814122,8.27175837,43.45799507,398,Indiana,2021,66022,173,50248,80.1,GREATER APPALACHIA
18055,Greene,43.60078339,8.044939181,51.51488342,213,Indiana,2021,31006,333,55504,88.5,GREATER APPALACHIA
18057,Hamilton,98.66434635,12.54087119,35.79713938,2913.75,Indiana,2021,364921,6352,108203,172.5,GREATER APPALACHIA
18059,Hancock,74.67507913,13.08219592,39.73715073,631.25,Indiana,2021,83070,1255,80326,128.1,GREATER APPALACHIA
18061,Harrison,45.07867223,10.07351202,44.37813113,343,Indiana,2021,39851,145,66989,106.8,GREATER APPALACHIA
18063,Hendricks,122.0548766,12.56730663,36.39863456,1659.75,Indiana,2021,182534,2859,90298,144,GREATER APPALACHIA
18065,Henry,54.72553229,12.44931867,41.76923568,293,Indiana,2021,48915,148,52994,84.5,GREATER APPALACHIA
18067,Howard,95.93139212,12.23913228,37.37490194,816.5,Indiana,2021,83574,334,56268,89.7,GREATER APPALACHIA
18069,Huntington,55.99718565,9.58949477,58.27262551,417.5,Indiana,2021,36834,163,55546,88.6,THE MIDLANDS
18071,Jackson,88.43110595,14.59369933,43.30355831,269.75,Indiana,2021,46300,-57,61943,98.8,GREATER APPALACHIA
18073,Jasper,40.12802363,9.638848993,45.82531344,311.25,Indiana,2021,33281,246,74336,118.5,THE MIDLANDS
18075,Jay,28.96658316,4.642188153,52.67664621,91.75,Indiana,2021,20198,-152,52315,83.4,GREATER APPALACHIA
18077,Jefferson,39.98222809,7.926004981,51.00657744,150.25,Indiana,2021,32946,-61,59333,94.6,GREATER APPALACHIA
18079,Jennings,45.05015169,9.652515705,48.93140961,143.75,Indiana,2021,27536,49,61964,98.8,GREATER APPALACHIA
18081,Johnson,124.7186623,12.85518382,37.66133829,1470.25,Indiana,2021,165782,1272,79914,127.4,GREATER APPALACHIA
18083,Knox,33.40153643,7.334922453,63.0428988,194.25,Indiana,2021,35789,-2,56564,90.2,GREATER APPALACHIA
18085,Kosciusko,48.59199273,7.801799921,48.41709423,494,Indiana,2021,80826,481,66525,106.1,THE MIDLANDS
18087,LaGrange,43.93010217,8.5219847,53.5966687,337.75,Indiana,2021,40866,-46,80335,128.1,THE MIDLANDS
18089,Lake,96.76264313,16.92776767,36.36518918,4091,Indiana,2021,499689,1277,61468,98,YANKEEDOM
18091,LaPorte,62.18954811,12.54504575,46.05235577,895.75,Indiana,2021,111675,-447,62620,99.8,YANKEEDOM
18093,Lawrence,73.38087398,11.53730548,47.28600532,309.75,Indiana,2021,45222,422,52557,83.8,GREATER APPALACHIA
18095,Madison,70.0650071,9.139751753,42.62422149,905,Indiana,2021,131744,1196,54026,86.1,GREATER APPALACHIA
18097,Marion,222.3916829,17.30490234,34.52338439,9076,Indiana,2021,969466,-5699,58737,93.6,GREATER APPALACHIA
