geoid,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME,Less_than_a_high_school_diploma_2017_21,High_school_diploma_only_2017_21,Some_college_or_associate_degree_2017_21,Bachelor_degree_or_higher_2017_21,Percent_of_adults_with_less_than_a_high_school_diploma_2017_21,Percent_of_adults_with_a_high_school_diploma_only_2017_21,Percent_of_adults_completing_some_college_or_associate_degree_2017_21,Percent_of_adults_with_a_bachelor_degree_or_higher_2017_21,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
48087,Collingsworth,240.1669923,245.7565521,31.83135341,283.25,Texas,2023,2568.0,-13.0,45734.0,68.3,GREATER APPALACHIA,478.0,434.0,523.0,444.0,25.43906333155934,23.09739222990953,27.83395423097392,23.62959020755721,38.9,39.1,38.4
48089,Colorado,98.49972017,16.29195121,63.66832343,1527.5,Texas,2023,20754.0,233.0,62004.0,92.6,DEEP SOUTH,2179.0,4986.0,3884.0,2887.0,15.63576349,35.77784156142365,27.87026406429391,20.71613088404133,42.1,40.9,43.4
48091,Comal,228.6130886,121.6926432,19.84973925,14391.5,Texas,2023,184642.0,9317.0,93487.0,139.6,GREATER APPALACHIA,6759.0,26139.0,33122.0,43288.0,6.183444944560325,23.91316280601603,30.30153328210195,39.60185897,41.5,40.7,42.4
48093,Comanche,60.16821711,38.04207453,46.63498455,849.0,Texas,2023,13878.0,143.0,49076.0,73.3,GREATER APPALACHIA,1364.0,3042.0,3207.0,1823.0,14.45527766002543,32.23823654090716,33.98685883849089,19.31962696057652,44.2,43.2,45.3
48095,Concho,188.6085629,155.7648241,31.9718073,306.5,Texas,2023,3340.0,21.0,48563.0,72.5,GREATER APPALACHIA,618.0,944.0,619.0,321.0,24.70023980815348,37.72981614708233,24.74020783373301,12.82973621103118,47.4,47.4,47.5
48097,Cooke,161.9747731,91.80122277,26.92309598,3145.5,Texas,2023,43050.0,597.0,58060.0,86.7,GREATER APPALACHIA,3391.0,8911.0,9534.0,6175.0,12.10595837349613,31.81250223126629,34.03662846738781,22.04491092784977,40.4,39.3,41.5
48099,Coryell,213.2157158,30.68423534,30.86969437,3354.5,Texas,2023,85057.0,390.0,59718.0,89.2,GREATER APPALACHIA,5622.0,14959.0,22310.0,8960.0,10.84260669996721,28.84997396385798,43.02713544579661,17.28028389,32.4,30.4,34.6
48101,Cottle,87.91863501,31.33465365,46.33275962,48.0,Texas,2023,1307.0,-26.0,44590.0,66.6,GREATER APPALACHIA,148.0,286.0,380.0,199.0,14.61006910167818,28.23297137,37.51233958538993,19.64461994076999,46.1,43.8,47.8
48103,Crane,58.76251216,9.179349681,76.55852622,151.25,Texas,2023,4546.0,-106.0,63555.0,94.9,GREATER APPALACHIA,706.0,1079.0,688.0,411.0,24.47988904299584,37.41331484,23.85575589459085,14.25104022191401,33.7,33.6,33.9
48105,Crockett,65.57656371,19.26665435,66.60010156,169.0,Texas,2023,2943.0,-58.0,53159.0,79.4,GREATER APPALACHIA,453.0,850.0,565.0,360.0,20.33213644524237,38.15080789946141,25.35906642728905,16.15798922800718,40.0,39.7,40.2
48107,Crosby,219.0150403,209.0697819,21.39042222,270.5,Texas,2023,4998.0,-60.0,42728.0,63.8,GREATER APPALACHIA,788.0,1286.0,876.0,500.0,22.84057971014493,37.27536231884058,25.39130434782609,14.49275362318841,38.0,36.2,39.8
48109,Culberson,197.2644675,162.0580601,44.86356506,796.25,Texas,2023,2155.0,-21.0,48217.0,72.0,EL NORTE,554.0,597.0,113.0,263.0,36.28028814669286,39.09626719056975,7.400130975769483,17.22331368696791,40.4,36.8,45.7
48111,Dallam,127.130979,82.57125202,24.0340121,248.25,Texas,2023,7241.0,-62.0,70895.0,105.9,THE MIDLANDS,1292.0,1361.0,1021.0,685.0,29.63982564808442,31.22275751319109,23.42280339527414,15.71461344345033,31.0,31.1,30.9
48113,Dallas,284.781676,133.8969435,12.47294498,124145.5,Texas,2023,2600840.0,-2203.0,63549.0,94.9,GREATER APPALACHIA,323421.0,379095.0,422320.0,552919.0,19.27701005212322,22.59537298,25.17173246391756,32.95588450041871,34.0,33.4,34.7
48115,Dawson,238.9658152,243.5839313,12.62548645,465.0,Texas,2023,12130.0,-289.0,43627.0,65.2,GREATER APPALACHIA,2272.0,2576.0,1878.0,1067.0,29.15436930578725,33.05530604388554,24.09854998075196,13.69177466957526,33.1,31.6,36.3
48117,Deaf Smith,162.8841738,112.761733,17.13967502,449.5,Texas,2023,18377.0,-70.0,50967.0,76.1,GREATER APPALACHIA,2820.0,4419.0,2454.0,1253.0,25.76283573908277,40.37091174858396,22.41914854741458,11.44710396491869,31.2,30.9,31.6
48119,Delta,67.2392394,17.67159803,54.33357939,311.5,Texas,2023,5406.0,99.0,50329.0,75.2,GREATER APPALACHIA,451.0,1136.0,1182.0,796.0,12.65077139,31.86535764375877,33.15568022440393,22.32819074333801,41.6,41.7,41.5
48121,Denton,276.5961143,152.4201984,11.98359768,92055.5,Texas,2023,977281.0,27192.0,98027.0,146.4,GREATER APPALACHIA,39578.0,99340.0,170427.0,277846.0,6.740225923081246,16.91783423111049,29.02411651404739,47.31782333176088,36.8,36.3,37.3
48123,DeWitt,174.0039719,13.77344365,38.76372983,1076.75,Texas,2023,19772.0,-93.0,54279.0,81.1,EL NORTE,2351.0,5681.0,4146.0,1761.0,16.86634622282804,40.75615180429012,29.74388406628883,12.63361790659301,41.5,40.4,43.1
48125,Dickens,77.4010192,29.3846334,150.28625,27.25,Texas,2023,1726.0,11.0,42690.0,63.8,GREATER APPALACHIA,190.0,384.0,361.0,236.0,16.22544833475662,32.79248505550812,30.82835183603758,20.15371477369769,48.2,46.2,49.8
48127,Dimmit,194.1345622,14.95550184,41.61844153,370.5,Texas,2023,8387.0,-107.0,41838.0,62.5,EL NORTE,1734.0,1793.0,1273.0,719.0,31.41873527813009,32.48776952346439,23.06577278,13.02772241,34.7,33.7,35.7
48129,Donley,198.3639483,199.2219999,52.25259369,311.5,Texas,2023,3339.0,1.0,44353.0,66.2,GREATER APPALACHIA,296.0,677.0,805.0,332.0,14.02843601895735,32.08530805687204,38.15165876777251,15.73459716,42.7,40.4,44.4
48131,Duval,111.3622458,23.99540659,53.42936412,412.25,Texas,2023,9888.0,-88.0,37921.0,56.6,EL NORTE,1766.0,2134.0,1926.0,565.0,27.63260835549992,33.39070568,30.13612893130965,8.840557033328118,35.3,34.0,37.3
48133,Eastland,111.8750462,20.66503547,37.58890307,1414.75,Texas,2023,17944.0,239.0,47526.0,71.0,GREATER APPALACHIA,1817.0,3526.0,4184.0,2592.0,14.99298621998515,29.09480980278901,34.52430068487499,21.38790329235086,42.1,40.9,43.3
48135,Ector,211.4064503,79.63059166,31.28680757,7661.5,Texas,2023,160869.0,-1120.0,58389.0,87.2,GREATER APPALACHIA,22737.0,28594.0,29092.0,15625.0,23.67253873063468,29.77053140096618,30.28902215558887,16.26790771281026,31.1,31.0,31.3
48137,Edwards,68.20848162,18.31069255,67.05330164,144.0,Texas,2023,1422.0,9.0,47573.0,71.0,EL NORTE,198.0,200.0,326.0,192.0,21.61572052401747,21.83406113537118,35.58951965065502,20.96069868995633,48.6,48.3,49.0
48139,Ellis,218.1347825,96.32400451,21.011276,14233.0,Texas,2023,212182.0,8033.0,87698.0,131.0,GREATER APPALACHIA,15256.0,33040.0,41192.0,31862.0,12.57189946435929,27.22702925422332,33.9447878,26.25628347754429,36.1,35.2,36.9
48141,El Paso,298.7169354,85.76200519,33.98733501,36382.0,Texas,2023,868763.0,-2558.0,50983.0,76.1,EL NORTE,107438.0,126250.0,166127.0,130896.0,20.24416301904427,23.78884176133527,31.30272408146807,24.66427114,33.0,31.6,34.6
48143,Erath,210.9707659,89.76716649,23.56613276,3005.25,Texas,2023,43895.0,465.0,51964.0,77.6,GREATER APPALACHIA,3082.0,6922.0,7233.0,7690.0,12.36410318128937,27.76908573033257,29.01672884823685,30.85008224014121,31.5,31.4,31.7
48145,Falls,41.35632524,11.0347419,42.9576444,920.75,Texas,2023,17049.0,2.0,46173.0,69.0,DEEP SOUTH,2461.0,4022.0,4002.0,1520.0,20.49979175343607,33.50270720533111,33.33610995418576,12.66139108704706,39.6,39.2,39.8
48147,Fannin,78.37497783,37.81923019,31.27736656,3177.5,Texas,2023,37125.0,571.0,56794.0,84.8,GREATER APPALACHIA,3522.0,8760.0,8012.0,4647.0,14.12132633013913,35.12289002044825,32.12381219678441,18.63197145,40.5,38.8,42.7
48149,Fayette,119.0105498,61.09485751,36.87095019,1951.5,Texas,2023,24913.0,382.0,64711.0,96.6,DEEP SOUTH,2063.0,6953.0,4779.0,4130.0,11.50906555090656,38.78940027894003,26.66108786610878,23.04044630404463,47.4,46.5,48.5
48151,Fisher,151.0383915,24.77150032,36.5512345,228.75,Texas,2023,3622.0,-12.0,51362.0,76.7,GREATER APPALACHIA,357.0,917.0,836.0,514.0,13.60518292682927,34.94664634146341,31.85975609756098,19.58841463414634,44.2,43.6,44.9
48153,Floyd,204.719889,30.08514247,30.53790032,209.75,Texas,2023,5235.0,-14.0,43855.0,65.5,GREATER APPALACHIA,936.0,1053.0,1034.0,531.0,26.33652222847495,29.62858750703433,29.09397861564435,14.94091164884637,38.6,38.2,38.9
48155,Foard,72.21803276,15.43843359,120.1381731,33.75,Texas,2023,1057.0,23.0,42616.0,63.6,GREATER APPALACHIA,200.0,193.0,291.0,140.0,24.27184466019418,23.42233009708738,35.31553398058252,16.99029126213592,50.2,51.2,49.2
48157,Fort Bend,288.0707051,104.0718357,14.58650057,70246.25,Texas,2023,889146.0,24454.0,98070.0,146.5,DEEP SOUTH,46630.0,93130.0,129713.0,249367.0,8.987356410454089,17.94965692699098,25.00057821293655,48.06240844961837,37.0,36.5,37.6
48159,Franklin,161.3821964,80.44509946,24.45700697,1056.0,Texas,2023,10618.0,180.0,51885.0,77.5,GREATER APPALACHIA,694.0,1968.0,2403.0,2085.0,9.706293706293708,27.52447552447552,33.60839160839161,29.16083916083916,42.8,42.4,43.1
48161,Freestone,129.6774095,68.47496642,59.20826223,1579.0,Texas,2023,19950.0,253.0,48397.0,72.3,GREATER APPALACHIA,2400.0,4619.0,4594.0,2206.0,17.36739272016789,33.42499457268978,33.24408423185469,15.96352847528765,42.2,41.9,42.7
48163,Frio,148.1500341,28.18410705,60.48155349,906.25,Texas,2023,17815.0,252.0,47833.0,71.4,EL NORTE,4109.0,4497.0,2258.0,1061.0,34.45702306079664,37.71069182389937,18.93501048218029,8.897274633,32.2,31.0,35.1
48165,Gaines,124.7523053,73.24637132,23.75819834,1660.5,Texas,2023,22181.0,2.0,58712.0,87.7,GREATER APPALACHIA,4378.0,3707.0,2081.0,1222.0,38.44397612,32.55180892167193,18.27362135581313,10.73059360730594,28.1,28.4,27.8
48167,Galveston,268.8689299,109.5790824,21.35370156,22748.5,Texas,2023,357117.0,1566.0,77627.0,115.9,DEEP SOUTH,23682.0,56847.0,75386.0,77604.0,10.14135895,24.34362942629936,32.28259798988519,33.23241363657775,38.5,37.7,39.3
48169,Garza,228.8250343,155.6691859,20.67641094,184.0,Texas,2023,6262.0,17.0,43890.0,65.5,GREATER APPALACHIA,1445.0,1385.0,948.0,498.0,33.79326473,32.39008419083255,22.17025257249766,11.64639850327409,34.4,32.4,39.5
48171,Gillespie,135.8162925,54.53982203,40.46644896,3644.5,Texas,2023,27477.0,347.0,71594.0,106.9,GREATER APPALACHIA,2033.0,5147.0,5467.0,6878.0,10.41229193341869,26.36107554417413,28.0,35.22663252240717,49.7,47.9,51.4
48173,Glasscock,75.30714652,18.99509247,45.32016882,216.75,Texas,2023,1164.0,16.0,116958.0,174.7,GREATER APPALACHIA,204.0,152.0,219.0,256.0,24.54873646209386,18.29121540312876,26.35379061371841,30.80625752105897,35.6,35.4,36.2
48175,Goliad,64.18901082,11.09221129,59.6300563,262.0,Texas,2023,7131.0,18.0,58937.0,88.0,EL NORTE,826.0,1459.0,1869.0,921.0,16.27586206896552,28.74876847290641,36.82758620689655,18.14778325123153,45.2,44.6,45.8
48177,Gonzales,123.4352246,75.07099276,46.36889011,811.5,Texas,2023,19832.0,169.0,48164.0,71.9,GREATER APPALACHIA,3011.0,5506.0,2537.0,1736.0,23.54182955433933,43.04925723221267,19.83580922595778,13.57310398749023,37.3,36.5,38.2
48179,Gray,213.3731554,114.6876973,26.1696903,1425.0,Texas,2023,21015.0,13.0,45530.0,68.0,GREATER APPALACHIA,2678.0,4683.0,4685.0,2066.0,18.97675736961451,33.18452380952381,33.19869614512471,14.64002267573696,37.8,37.4,38.3
48181,Grayson,182.1806085,76.27870892,29.23796817,10395.25,Texas,2023,143131.0,3624.0,62678.0,93.6,GREATER APPALACHIA,8735.0,27226.0,34825.0,19682.0,9.655347747269753,30.09461909183358,38.49427422,21.75575894238847,39.4,38.3,40.5
48183,Gregg,221.0081879,123.9530657,20.69159088,7980.25,Texas,2023,125443.0,1480.0,57608.0,86.0,DEEP SOUTH,11316.0,22532.0,29245.0,16964.0,14.13492886318498,28.14494672545811,36.53022221667062,21.18990219468629,36.0,34.5,37.3
48185,Grimes,176.9524365,137.9667669,46.52936224,1947.75,Texas,2023,30754.0,628.0,52540.0,78.5,DEEP SOUTH,3677.0,6733.0,6119.0,3526.0,18.33457990526053,33.57267514335577,30.51109449015208,17.58165046123161,40.2,39.7,40.9
48187,Guadalupe,284.9549617,117.0033478,20.90703318,9911.75,Texas,2023,182760.0,4978.0,80145.0,119.7,GREATER APPALACHIA,12020.0,34022.0,33949.0,32216.0,10.71234414965198,30.32074648,30.25568814779827,28.71122122505726,37.8,37.1,38.6
48189,Hale,232.968813,153.1254794,15.44262483,957.75,Texas,2023,31827.0,-406.0,47373.0,70.7,GREATER APPALACHIA,5010.0,6483.0,5360.0,3382.0,24.75908080059303,32.03854707190511,26.48875710402768,16.71361502347418,34.0,33.1,35.1
48191,Hall,246.0539223,273.3209795,26.39635232,313.25,Texas,2023,2810.0,-6.0,34766.0,51.9,GREATER APPALACHIA,347.0,657.0,604.0,385.0,17.41093828399398,32.96537882589062,30.30607124937281,19.31761164,44.7,44.2,45.2
48193,Hamilton,142.8888074,110.8262024,34.71610383,704.5,Texas,2023,8298.0,119.0,53759.0,80.3,GREATER APPALACHIA,743.0,2025.0,1682.0,1229.0,13.08328931,35.65768621236133,29.61789047367494,21.64113400246522,45.5,43.6,47.5
48195,Hansford,147.241631,141.4438643,24.83891164,115.5,Texas,2023,5151.0,2.0,57692.0,86.2,THE MIDLANDS,883.0,921.0,667.0,767.0,27.26991970352069,28.44348363187152,20.59913526868437,23.68746139592341,34.7,33.5,36.0
48197,Hardeman,72.10246724,40.20168475,42.58888561,74.5,Texas,2023,3516.0,-13.0,45677.0,68.2,GREATER APPALACHIA,359.0,913.0,808.0,391.0,14.52853095912586,36.94860380412788,32.69931201942534,15.82355321732092,41.9,39.6,44.3
48199,Hardin,244.3988218,46.29393622,24.32897374,3491.25,Texas,2023,57811.0,804.0,67183.0,100.3,DEEP SOUTH,4385.0,14979.0,11488.0,7118.0,11.54859099288912,39.44956544640505,30.25546484066368,18.74637872004214,39.0,38.1,40.0
48201,Harris,283.974321,130.5795896,12.58074091,228628.75,Texas,2023,4780913.0,17262.0,63539.0,94.9,DEEP SOUTH,545847.0,685095.0,800325.0,979189.0,18.13170496429777,22.75718362932393,26.58484296066775,32.52626844571055,34.4,33.8,34.9
48203,Harrison,157.1028518,54.2584365,44.09238058,4127.5,Texas,2023,69955.0,581.0,56645.0,84.6,DEEP SOUTH,5449.0,14955.0,15594.0,9641.0,11.93935012,32.76802734503385,34.16814566489187,21.12447687284997,38.4,37.5,39.2
48205,Hartley,128.1045283,75.1470604,29.13998358,259.0,Texas,2023,5208.0,-200.0,71332.0,106.5,THE MIDLANDS,568.0,1439.0,1110.0,937.0,14.01085347804637,35.49580661075481,27.38036507153429,23.11297483966453,39.3,39.3,39.1
48207,Haskell,177.0453708,160.1945136,25.76339671,443.5,Texas,2023,5403.0,66.0,43546.0,65.0,GREATER APPALACHIA,805.0,1457.0,873.0,674.0,21.13415594644264,38.25150958256761,22.91940141769493,17.69493305329483,42.6,40.1,46.2
48209,Hays,248.5332194,67.54114499,22.52626043,19913.75,Texas,2023,269225.0,11220.0,79336.0,118.5,GREATER APPALACHIA,13589.0,32279.0,41538.0,55120.0,9.534400740917446,22.64779759,29.14415615396489,38.67364551029286,33.5,33.1,34.0
48211,Hemphill,111.5452178,97.07642486,24.82914794,170.75,Texas,2023,3217.0,-111.0,65387.0,97.7,THE MIDLANDS,331.0,815.0,642.0,495.0,14.49846692947876,35.69864213753833,28.12089356110381,21.68199737187911,37.5,36.7,38.5
48213,Henderson,160.3603508,19.01224805,42.88557266,8938.75,Texas,2023,84511.0,1384.0,50348.0,75.2,DEEP SOUTH,8749.0,19387.0,19071.0,10508.0,15.15897080481677,33.59092090444425,33.04340292818158,18.20670536255739,43.7,42.0,45.4
48215,Hidalgo,266.1884434,43.26429662,30.79534733,41662.0,Texas,2023,888367.0,1171.0,44260.0,66.1,EL NORTE,159988.0,118834.0,115338.0,95429.0,32.67802176927994,24.27219565799068,23.55812732720711,19.49165524552227,30.0,29.1,31.0
48217,Hill,91.9989448,46.58281847,40.39424934,3746.5,Texas,2023,37329.0,1057.0,52495.0,78.4,GREATER APPALACHIA,3551.0,8388.0,8223.0,4231.0,14.55745500758414,34.38691427868651,33.71049071454926,17.34513999918009,41.4,40.6,42.3
48219,Hockley,149.530712,149.7365438,28.32143805,1437.5,Texas,2023,21161.0,-60.0,51078.0,76.3,GREATER APPALACHIA,3179.0,3584.0,4486.0,2306.0,23.45260051641461,26.44042788638878,33.09479896717079,17.01217263002582,35.5,34.5,36.6
48221,Hood,233.1182471,70.02077978,19.89404563,5838.0,Texas,2023,66373.0,2337.0,68911.0,102.9,GREATER APPALACHIA,3543.0,12335.0,14654.0,13334.0,8.076870469156066,28.11972826334747,33.40628277025487,30.3971185,46.3,44.8,47.7
48223,Hopkins,178.4238209,71.43006272,35.09619694,2591.0,Texas,2023,37804.0,617.0,56680.0,84.6,GREATER APPALACHIA,3402.0,8558.0,7490.0,5156.0,13.82589612289686,34.78013493,30.43973014711859,20.95423880354385,39.3,37.9,40.6
48225,Houston,95.85772177,51.09506249,60.12501515,1578.75,Texas,2023,21950.0,157.0,45603.0,68.1,DEEP SOUTH,3337.0,5977.0,4681.0,2342.0,20.42602681030789,36.58566444267613,28.65275142,14.33555732386607,44.0,42.8,46.2
48227,Howard,237.6055854,23.08574946,28.17917156,2400.25,Texas,2023,33672.0,-607.0,55842.0,83.4,GREATER APPALACHIA,4606.0,8037.0,7785.0,3247.0,19.45512143611404,33.94720168954593,32.88278775079198,13.71488912354805,37.2,37.5,37.0
48229,Hudspeth,58.96891885,12.32241488,101.5237879,97.5,Texas,2023,3432.0,147.0,38904.0,58.1,EL NORTE,1156.0,527.0,420.0,194.0,50.32651284283849,22.94296909011755,18.28471919895516,8.445798868088811,34.3,34.1,35.0
48231,Hunt,176.8693278,92.8726478,27.65141719,9668.25,Texas,2023,108282.0,4620.0,58326.0,87.1,GREATER APPALACHIA,8310.0,22914.0,20308.0,13906.0,12.69904336929613,35.01635135548153,31.03395580549528,21.25064946972707,37.4,36.5,38.3
48233,Hutchinson,208.2473501,30.45447848,29.80202864,961.0,Texas,2023,20215.0,-95.0,56646.0,84.6,THE MIDLANDS,1875.0,4503.0,5010.0,2262.0,13.73626373626374,32.98901098901099,36.7032967,16.57142857142857,38.6,38.4,38.8
48235,Irion,55.93945947,11.02433535,61.12469683,183.5,Texas,2023,1530.0,4.0,69966.0,104.5,GREATER APPALACHIA,121.0,281.0,471.0,196.0,11.31898971000935,26.28624883068288,44.05986904,18.33489242282507,42.5,43.3,41.1
48237,Jack,121.0943989,38.83457393,42.33971798,789.0,Texas,2023,8922.0,223.0,51846.0,77.4,GREATER APPALACHIA,1063.0,2212.0,1656.0,855.0,18.37193225025925,38.23021085,28.62080884894574,14.77704804701002,38.4,36.7,41.4
48239,Jackson,143.8600847,46.20234643,23.90234264,760.25,Texas,2023,15142.0,10.0,60666.0,90.6,DEEP SOUTH,1933.0,3289.0,3188.0,1541.0,19.4251834,33.05195457742941,32.03698121,15.48588081599839,38.8,38.0,39.6
48241,Jasper,87.52055205,16.48825947,73.16559104,1274.75,Texas,2023,32484.0,126.0,50038.0,74.7,DEEP SOUTH,3578.0,10088.0,6354.0,3030.0,15.52277657266811,43.76572668112798,27.56616052060738,13.14533622559653,41.9,40.7,43.1
48243,Jeff Davis,75.70449975,22.35151992,74.87506187,163.5,Texas,2023,1903.0,-37.0,56149.0,83.9,EL NORTE,205.0,274.0,635.0,417.0,13.38994121489223,17.89679947746571,41.47615937295885,27.23709993468321,61.0,61.2,60.7
48245,Jefferson,272.5067226,83.73991536,18.44593625,9069.25,Texas,2023,250830.0,-2868.0,55575.0,83.0,DEEP SOUTH,25802.0,54607.0,57429.0,32646.0,15.13455808169682,32.03057178386241,33.68585908355036,19.14901105,36.9,36.1,37.9
48247,Jim Hogg,185.5403332,117.6831237,28.62747802,261.75,Texas,2023,4763.0,-33.0,37454.0,55.9,EL NORTE,693.0,930.0,591.0,337.0,27.16581732653861,36.45629165,23.16738533908271,13.21050568404547,35.0,33.5,36.5
48249,Jim Wells,196.9044401,54.42536456,32.06581082,1655.5,Texas,2023,38826.0,-59.0,43852.0,65.5,EL NORTE,5266.0,9377.0,6458.0,3907.0,21.05726167626359,37.49600127959053,25.8237364,15.62300063979526,35.7,34.4,36.9
48251,Johnson,271.8893479,163.7241648,16.07700665,13146.5,Texas,2023,195506.0,7465.0,76226.0,113.8,GREATER APPALACHIA,15790.0,40709.0,35260.0,23626.0,13.68462105126316,35.28101572994757,30.55856480478398,20.47579841400529,36.7,36.0,37.5
48253,Jones,195.2248699,104.6874096,25.45559095,1029.25,Texas,2023,19935.0,244.0,52288.0,78.1,GREATER APPALACHIA,2815.0,5655.0,4347.0,1771.0,19.29668220455169,38.76473814093775,29.79846449136276,12.14011516314779,38.3,36.8,42.4
48255,Karnes,62.07964859,20.6278173,65.68094819,600.5,Texas,2023,14836.0,166.0,48470.0,72.4,EL NORTE,2523.0,3751.0,2241.0,1613.0,24.91113744075829,37.03593996840443,22.12677725118483,15.92614533965245,35.2,34.1,37.7
48257,Kaufman,234.5733772,123.9988158,31.98083546,12237.75,Texas,2023,172366.0,12779.0,73660.0,110.0,GREATER APPALACHIA,12144.0,26567.0,30782.0,19818.0,13.59742920804828,29.74661575841722,34.46607920636875,22.18987582716575,34.3,33.8,34.8
48259,Kendall,170.6355839,125.8895428,19.57088943,4234.75,Texas,2023,48973.0,2096.0,102832.0,153.6,GREATER APPALACHIA,2038.0,4431.0,9396.0,14361.0,6.742539535499239,14.65956461324687,31.08582015483359,47.5120757,42.8,41.8,43.8
48261,Kenedy,65.88498285,11.32319963,87.02412907,30.5,Texas,2023,358.0,14.0,42379.0,63.3,EL NORTE,84.0,15.0,0.0,4.0,81.55339805825243,14.5631068,0.0,3.883495145631068,43.0,42.7,44.0
48263,Kent,152.3133766,32.90797793,48.51368413,30.75,Texas,2023,740.0,7.0,54154.0,80.9,GREATER APPALACHIA,48.0,103.0,140.0,142.0,11.08545034642032,23.78752886836028,32.33256351039261,32.79445727482679,45.6,41.4,50.8
48265,Kerr,182.4768556,93.00158115,21.35403965,4999.0,Texas,2023,53741.0,928.0,60834.0,90.9,GREATER APPALACHIA,3745.0,10920.0,12344.0,11108.0,9.825012461631292,28.64863446756041,32.38450035417268,29.14185271663563,48.0,45.8,50.0
48267,Kimble,75.32465931,30.01282774,46.03476348,437.75,Texas,2023,4422.0,96.0,48671.0,72.7,GREATER APPALACHIA,460.0,924.0,925.0,903.0,14.32129514321295,28.76712328767123,28.79825653798256,28.11332503113325,50.6,50.4,50.8
48269,King,60.39023958,11.88936458,292.3645833,9.25,Texas,2023,233.0,-26.0,74890.0,111.8,GREATER APPALACHIA,39.0,59.0,26.0,42.0,23.49397590361446,35.54216867469879,15.66265060240964,25.30120481927711,40.5,43.0,38.3
48271,Kinney,63.64756169,8.084970471,72.08911298,104.5,Texas,2023,3128.0,39.0,50567.0,75.5,EL NORTE,367.0,630.0,1045.0,409.0,14.97348021,25.70379436964505,42.63565891472868,16.68706650346797,41.7,38.6,46.8
48273,Kleberg,195.7516258,26.29694747,36.2314702,1035.25,Texas,2023,30362.0,-300.0,49226.0,73.5,EL NORTE,3393.0,5754.0,4332.0,4022.0,19.38746357351009,32.87812125021428,24.75287126449917,22.98154391177647,28.4,27.6,29.2
48275,Knox,175.6251885,148.0364843,23.72935628,322.0,Texas,2023,3273.0,2.0,45558.0,68.0,GREATER APPALACHIA,436.0,715.0,801.0,343.0,18.99782135076253,31.15468409586057,34.90196078431372,14.94553376906318,39.3,38.4,40.1
48277,Lamar,121.1454938,29.09971002,40.47697288,3092.5,Texas,2023,50484.0,321.0,50787.0,75.8,GREATER APPALACHIA,4292.0,11724.0,11514.0,6666.0,12.55117557609077,34.28471166218271,33.67060474909346,19.49350801263306,39.4,37.8,40.9
48279,Lamb,139.0136011,110.5779569,22.46590256,408.75,Texas,2023,12724.0,-140.0,48981.0,73.2,GREATER APPALACHIA,1968.0,2981.0,2295.0,1049.0,23.73085734957193,35.94597854,27.67394187869288,12.64922224,36.8,35.4,38.2
48281,Lampasas,157.248135,47.84961144,39.25433811,2345.75,Texas,2023,22785.0,658.0,64401.0,96.2,GREATER APPALACHIA,1312.0,4729.0,6431.0,2774.0,8.605535878,31.01797192706284,42.18155581791945,18.19493637675456,43.8,43.1,44.5
48283,La Salle,129.6337308,20.40251891,48.11948598,293.0,Texas,2023,6604.0,-109.0,40549.0,60.6,EL NORTE,1435.0,2076.0,736.0,356.0,31.17532044318923,45.10102107321312,15.98957201824897,7.734086465348685,32.1,29.0,38.4
48285,Lavaca,132.8217389,44.26456256,40.4130855,997.75,Texas,2023,20589.0,177.0,54421.0,81.3,DEEP SOUTH,1911.0,5530.0,4027.0,2498.0,13.68323070313619,39.59616210797651,28.83431190032938,17.88629528855793,43.0,42.1,43.9
48287,Lee,54.23004855,14.79150428,55.17986677,1841.0,Texas,2023,17954.0,291.0,59469.0,88.8,GREATER APPALACHIA,1587.0,4960.0,4003.0,1759.0,12.89300511820619,40.29571857990089,32.52091965228694,14.29035664960598,43.0,42.1,44.1
48289,Leon,70.52734035,36.06762154,58.39398157,1921.5,Texas,2023,16209.0,294.0,51582.0,77.0,DEEP SOUTH,1857.0,4034.0,3362.0,1924.0,16.61447615639259,36.09197459067728,30.07962780710388,17.21392144582625,44.8,43.6,46.0
48291,Liberty,190.0390614,72.1424813,55.91452075,3756.5,Texas,2023,101992.0,4253.0,57174.0,85.4,DEEP SOUTH,12602.0,22359.0,16804.0,5664.0,21.94361733618903,38.93329154260043,29.26047815563566,9.862612965574884,33.6,32.9,34.3
48293,Limestone,109.9731236,18.63519175,44.970061,1374.5,Texas,2023,22253.0,236.0,50381.0,75.2,DEEP SOUTH,2394.0,5395.0,5233.0,2422.0,15.5011655,34.93265993265993,33.88370888370888,15.68246568246568,41.6,39.9,43.4
48295,Lipscomb,208.5831116,194.3636865,31.30174693,112.75,Texas,2023,2854.0,-53.0,64249.0,96.0,THE MIDLANDS,268.0,568.0,578.0,483.0,14.12756984712704,29.94201370585134,30.46916183447549,25.46125461254612,40.6,39.8,42.4
48297,Live Oak,146.9049727,57.05358861,33.02060403,843.25,Texas,2023,11428.0,104.0,52910.0,79.0,EL NORTE,1886.0,2570.0,2599.0,1034.0,23.31561379651378,31.7715416,32.13005315861046,12.78279144517246,40.3,38.2,45.0
