geoid,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME,Less_than_a_high_school_diploma_2017_21,High_school_diploma_only_2017_21,Some_college_or_associate_degree_2017_21,Bachelor_degree_or_higher_2017_21,Percent_of_adults_with_less_than_a_high_school_diploma_2017_21,Percent_of_adults_with_a_high_school_diploma_only_2017_21,Percent_of_adults_completing_some_college_or_associate_degree_2017_21,Percent_of_adults_with_a_bachelor_degree_or_higher_2017_21
46057,Hamlin,67.69017955,6.48185,53.075,12.25,South Dakota,2021,6352.0,26.0,75467.0,112.9,YANKEEDOM,284.0,1425.0,1147.0,767.0,7.838807617996135,39.33204526635385,31.65884626000552,21.17030085564449
46059,Hand,44.60131548,6.771806548,56.61309524,4.0,South Dakota,2021,3140.0,56.0,64118.0,95.9,THE MIDLANDS,154.0,636.0,827.0,539.0,7.142857142857142,29.49907235621521,38.35807050092765,25.0
46061,Hanson,31.40259091,6.369420066,44.28818591,22.0,South Dakota,2021,3461.0,-46.0,79602.0,119.1,THE MIDLANDS,103.0,774.0,867.0,389.0,4.828879512423816,36.28691983122363,40.64697609001406,18.23722456633849
46063,Harding,39.3285,14.51994444,103.5185185,5.666666667,South Dakota,2021,1330.0,7.0,58187.0,87.1,THE FAR WEST,44.0,292.0,311.0,194.0,5.231866825208085,34.72057074910821,36.97978596908442,23.06777645659929
46065,Hughes,63.47192872,11.21070861,49.23192348,33.5,South Dakota,2021,17692.0,-98.0,72724.0,108.8,THE FAR WEST,457.0,3618.0,3980.0,4251.0,3.713635624898424,29.40029254022428,32.34194701771494,34.54412481716236
46067,Hutchinson,77.40011251,11.68251947,34.31169027,22.25,South Dakota,2021,7368.0,-7.0,60502.0,90.5,THE MIDLANDS,475.0,1520.0,1712.0,1258.0,9.566968781470292,30.61430010070493,34.48136958710977,25.337361530715
46069,Hyde,35.42691667,7.744916667,59.0,2.333333333,South Dakota,2021,1184.0,-17.0,60715.0,90.8,THE FAR WEST,87.0,331.0,422.0,169.0,8.622398414271556,32.80475718533202,41.82358771060456,16.74925668979187
46071,Jackson,71.02059874,11.76752861,60.43704196,57.0,South Dakota,2021,2821.0,-50.0,39639.0,59.3,THE FAR WEST,238.0,668.0,579.0,246.0,13.74927787406124,38.59041016753322,33.44887348353553,14.21143847487002
46073,Jerauld,42.61838148,16.50593333,48.16666667,5.333333333,South Dakota,2021,1650.0,14.0,67818.0,101.5,THE MIDLANDS,108.0,603.0,379.0,263.0,7.982261640798225,44.56762749445677,28.01182557280118,19.43828529194383
46075,Jones,42.2741867,10.62138854,79.34543269,33.5,South Dakota,2021,884.0,-1.0,53891.0,80.6,THE FAR WEST,38.0,228.0,144.0,258.0,5.688622754491018,34.13173652694611,21.55688622754491,38.62275449101796
46077,Kingsbury,31.97619531,9.590265749,48.72003401,39.5,South Dakota,2021,5294.0,89.0,60106.0,89.9,THE MIDLANDS,281.0,1366.0,1038.0,849.0,7.951329937747595,38.65308432371251,29.37181663837012,24.02376910016978
46079,Lake,73.55918878,13.1773872,47.74312464,76.25,South Dakota,2021,10972.0,97.0,67151.0,100.5,THE MIDLANDS,680.0,2139.0,2400.0,2574.0,8.725779545746184,27.44770948286924,30.79686898498652,33.02964198639805
46081,Lawrence,48.2045617,6.985105941,64.95804675,150.5,South Dakota,2021,27214.0,1111.0,62652.0,93.7,THE FAR WEST,1011.0,5067.0,5692.0,6207.0,5.623852700673082,28.18601546420426,31.66268009122768,34.52745174389498
46083,Lincoln,56.8230139,12.86364003,39.32411851,446.0,South Dakota,2021,70987.0,2455.0,91352.0,136.7,THE MIDLANDS,1708.0,9592.0,12939.0,17019.0,4.139803189684424,23.24882447040574,31.36119055698289,41.25018178292695
46085,Lyman,31.37440268,9.729919866,58.49285714,56.75,South Dakota,2021,3692.0,-84.0,48076.0,71.9,THE FAR WEST,204.0,778.0,722.0,592.0,8.885017421602788,33.88501742160279,31.44599303135889,25.78397212543554
46087,McCook,54.95659862,9.015821512,40.46019,39.0,South Dakota,2021,5778.0,51.0,69208.0,103.5,THE MIDLANDS,324.0,1327.0,1101.0,954.0,8.742579600647598,35.80679978413384,29.70858067997841,25.74203993524015
46089,McPherson,38.12629164,6.82635234,38.36448922,71.25,South Dakota,2021,2395.0,-2.0,49970.0,74.8,THE MIDLANDS,231.0,657.0,417.0,360.0,13.87387387387387,39.45945945945946,25.04504504504504,21.62162162162162
46091,Marshall,53.15539417,6.776005711,59.08426573,8.75,South Dakota,2021,4374.0,39.0,62871.0,94.1,YANKEEDOM,264.0,937.0,984.0,852.0,8.692788936450444,30.8528152782351,32.40039512676984,28.05400065854461
46093,Meade,72.88008854,12.90049048,56.74295498,193.25,South Dakota,2021,30698.0,394.0,63475.0,95.0,THE FAR WEST,889.0,5978.0,7360.0,5500.0,4.506513914938917,30.30364475084909,37.30927155674964,27.88056977746236
46095,Mellette,52.14695833,6.529020833,77.35416667,2.5,South Dakota,2021,1892.0,-19.0,40223.0,60.2,THE FAR WEST,225.0,435.0,356.0,174.0,18.90756302521008,36.55462184873949,29.91596638655462,14.6218487394958
46097,Miner,23.03036667,6.353966667,32.80833333,4.75,South Dakota,2021,2304.0,-13.0,60032.0,89.8,THE MIDLANDS,178.0,703.0,471.0,282.0,10.89351285189719,43.02325581395349,28.8249694002448,17.25826193390453
46099,Minnehaha,188.094198,20.53643229,38.16778675,1914.0,South Dakota,2021,203971.0,2836.0,73040.0,109.3,YANKEEDOM,8766.0,33038.0,43402.0,42854.0,6.845228799000469,25.79884429173825,33.89192565984695,33.46400124941434
46101,Moody,53.13864121,10.09287394,51.610221,40.0,South Dakota,2021,6349.0,23.0,66527.0,99.5,YANKEEDOM,252.0,1351.0,1495.0,1128.0,5.963085660198769,31.96876478939896,35.37624230951254,26.69190724088973
46102,Oglala Lakota,51.09137262,8.280826786,57.19821429,7.0,South Dakota,2021,13519.0,-94.0,35046.0,52.4,THE FAR WEST,1922.0,2152.0,2364.0,744.0,26.76134781397939,29.96379838485101,32.9156223893066,10.35923141186299
46103,Pennington,58.70454471,13.74172056,60.4164812,892.5,South Dakota,2021,114461.0,2212.0,64387.0,96.3,THE FAR WEST,4142.0,21038.0,24619.0,24805.0,5.551981127017318,28.1995603452898,32.99957106857541,33.24888745911747
46105,Perkins,41.49280076,8.274500758,73.61136364,16.0,South Dakota,2021,2804.0,-4.0,49810.0,74.5,THE FAR WEST,172.0,705.0,788.0,439.0,8.17490494296578,33.50760456273764,37.45247148288973,20.86501901140684
46107,Potter,27.85911111,3.452011111,45.68888889,3.333333333,South Dakota,2021,2438.0,-11.0,64542.0,96.6,THE FAR WEST,110.0,718.0,563.0,449.0,5.978260869565218,39.02173913043478,30.59782608695652,24.40217391304348
46109,Roberts,29.42633447,6.393981254,58.50707784,49.0,South Dakota,2021,10163.0,-38.0,55666.0,83.3,YANKEEDOM,662.0,2358.0,2451.0,1051.0,10.15026065624042,36.15455381784729,37.5804967801288,16.1146887457835
46111,Sanborn,15.06586667,2.714566667,41.65,5.25,South Dakota,2021,2415.0,29.0,61286.0,91.7,THE MIDLANDS,129.0,683.0,482.0,269.0,8.253358925143955,43.6980166346769,30.8381317978247,17.21049264235445
46115,Spink,21.85871528,3.099861111,39.59027778,12.0,South Dakota,2021,6235.0,-30.0,62269.0,93.2,THE MIDLANDS,439.0,1422.0,1437.0,1186.0,9.79036574487065,31.71275646743979,32.04727921498662,26.44959857270294
46117,Stanley,34.45429191,4.910742647,88.31323529,18.5,South Dakota,2021,2999.0,-15.0,73957.0,110.6,THE FAR WEST,133.0,764.0,601.0,613.0,6.300331596399811,36.19137849360492,28.46991946944576,29.0383704405495
46119,Sully,49.5214375,19.2518125,87.825,2.75,South Dakota,2021,1471.0,1.0,62078.0,92.9,THE FAR WEST,34.0,367.0,393.0,208.0,3.393213572854291,36.62674650698603,39.22155688622755,20.75848303393213
46121,Todd,55.76221131,12.94513393,47.93154762,4.5,South Dakota,2021,9220.0,-155.0,36362.0,54.4,THE FAR WEST,984.0,1450.0,1572.0,615.0,21.29409218783813,31.37848950443627,34.01861069032677,13.30880761739883
46123,Tripp,50.04715114,9.307811275,44.58986928,17.5,South Dakota,2021,5565.0,2.0,50688.0,75.8,THE FAR WEST,468.0,1638.0,1040.0,747.0,12.0215771898279,42.07552016439764,26.71461597739532,19.18828666837914
46125,Turner,44.1747542,8.358669506,46.75590014,44.25,South Dakota,2021,8856.0,198.0,66854.0,100.0,THE MIDLANDS,502.0,1953.0,1944.0,1539.0,8.454024924216908,32.88986190636578,32.73829572246548,25.91781744695184
46127,Union,43.27579191,9.461006077,47.49758541,116.5,South Dakota,2021,17063.0,180.0,87314.0,130.6,THE MIDLANDS,626.0,3167.0,3575.0,3862.0,5.574354407836153,28.20124666073019,31.83437221727515,34.39002671415851
46129,Walworth,56.16326619,5.362806696,41.33241691,35.75,South Dakota,2021,5265.0,34.0,53162.0,79.5,THE FAR WEST,379.0,1359.0,1088.0,947.0,10.04505698383249,36.01908295785847,28.83646965279618,25.09939040551286
46135,Yankton,29.55997221,7.774579216,47.8548228,150.25,South Dakota,2021,23373.0,48.0,65826.0,98.5,THE MIDLANDS,1373.0,5436.0,5073.0,4284.0,8.493133737473709,33.62612891253248,31.38067549177286,26.50006185822096
46137,Ziebach,45.70058333,19.13670833,70.20833333,2.25,South Dakota,2021,2395.0,2.0,37066.0,55.5,THE FAR WEST,162.0,629.0,487.0,218.0,10.82887700534759,42.04545454545455,32.55347593582888,14.57219251336898
47001,Anderson,73.23946675,11.99441395,51.36435891,811.5,Tennessee,2021,78913.0,1751.0,58633.0,98.2,GREATER APPALACHIA,5550.0,18370.0,17456.0,13367.0,10.13828252013956,33.55680178287635,31.88718192280292,24.41773377418118
47003,Bedford,38.04828432,5.964629234,46.81499592,296.0,Tennessee,2021,51950.0,731.0,55420.0,92.8,GREATER APPALACHIA,5350.0,13777.0,7931.0,5927.0,16.21949370926179,41.76747006214946,24.04426254358042,17.96877368500834
47005,Benton,83.14471363,14.13613454,46.96623278,155.75,Tennessee,2021,16002.0,335.0,45165.0,75.7,GREATER APPALACHIA,1743.0,5533.0,2779.0,1380.0,15.24267599475295,48.38653257542632,24.30257979886314,12.06821163095759
47007,Bledsoe,35.17974432,4.000239884,49.76224708,48.25,Tennessee,2021,14798.0,8.0,44867.0,75.2,GREATER APPALACHIA,2744.0,5070.0,2591.0,1299.0,23.44497607655502,43.31852358168148,22.13773069036227,11.09876965140123
47009,Blount,80.06307518,13.59729519,51.25401664,1173.0,Tennessee,2021,139958.0,2800.0,62724.0,105.1,GREATER APPALACHIA,9860.0,34623.0,27463.0,24469.0,10.22662448789089,35.91038738785458,28.48415702950786,25.37883109474667
47011,Bradley,63.92476183,11.16500394,49.30730537,884.0,Tennessee,2021,110616.0,1235.0,56273.0,94.3,GREATER APPALACHIA,9289.0,23355.0,24248.0,16909.0,12.58655031774637,31.64591265701007,32.85592336147207,22.91161366377149
47013,Campbell,37.69216054,7.251347246,71.48682377,323.5,Tennessee,2021,39584.0,472.0,44325.0,74.2,GREATER APPALACHIA,5663.0,11328.0,7676.0,3746.0,19.9310174919931,39.86907401541548,27.01580262555872,13.1841058670327
47015,Cannon,54.84143259,12.16172912,39.1023536,42.75,Tennessee,2021,14788.0,298.0,53093.0,88.9,GREATER APPALACHIA,1585.0,4569.0,2550.0,1536.0,15.478515625,44.619140625,24.90234375,15.0
47017,Carroll,37.71284533,9.28238987,47.12153702,141.5,Tennessee,2021,28458.0,386.0,45997.0,77.0,GREATER APPALACHIA,2335.0,7987.0,5260.0,3970.0,11.94251227495908,40.85004091653028,26.9026186579378,20.30482815057283
47019,Carter,61.57675666,10.62045215,57.81115326,374.25,Tennessee,2021,56410.0,842.0,45293.0,75.9,GREATER APPALACHIA,5551.0,15890.0,12382.0,8205.0,13.20786142571619,37.80812791472351,29.46131150661464,19.52269915294566
47021,Cheatham,63.8823824,10.61679761,40.78694338,282.5,Tennessee,2021,41830.0,361.0,75162.0,125.9,GREATER APPALACHIA,3669.0,11066.0,7771.0,6341.0,12.71882691441051,38.3610080770964,26.93867646549035,21.98148854300274
47023,Chester,37.89848031,6.54414515,44.49519042,113.5,Tennessee,2021,17609.0,210.0,51615.0,86.5,GREATER APPALACHIA,1736.0,4753.0,2907.0,1921.0,15.33975435186003,41.99876292303614,25.6870195281435,16.97446319696033
47025,Claiborne,32.08599053,6.797096564,70.0524411,188.5,Tennessee,2021,32431.0,521.0,43331.0,72.6,GREATER APPALACHIA,4124.0,8881.0,5741.0,4201.0,17.97184817187432,38.7022268706149,25.01852093955637,18.30740401795442
47027,Clay,35.39194894,8.931874231,48.35201923,34.0,Tennessee,2021,7620.0,142.0,39770.0,66.6,GREATER APPALACHIA,996.0,2701.0,1146.0,729.0,17.87508973438622,48.47451543431443,20.56712132089016,13.08327351040919
47029,Cocke,38.06794748,9.891393182,67.86337549,410.5,Tennessee,2021,36879.0,840.0,40572.0,68.0,GREATER APPALACHIA,4217.0,12245.0,6360.0,3213.0,16.19742654119455,47.03284040714423,24.42865373535625,12.34107931630497
47031,Coffee,55.82046128,10.84294682,45.94039721,353.5,Tennessee,2021,59728.0,928.0,55070.0,92.2,GREATER APPALACHIA,4751.0,14776.0,10497.0,8886.0,12.21022873297353,37.97481367257775,26.97764070932922,22.83731688511951
47033,Crockett,36.05989159,7.587011595,46.27475734,40.75,Tennessee,2021,13888.0,-31.0,50792.0,85.1,DEEP SOUTH,1500.0,3849.0,2653.0,1471.0,15.83447693444527,40.63126781378655,28.00591153805553,15.52834371371265
47035,Cumberland,43.83886338,9.988299801,50.56443667,702.75,Tennessee,2021,63522.0,1709.0,52000.0,87.1,GREATER APPALACHIA,5298.0,18196.0,14880.0,8011.0,11.42179583917215,39.22819877115447,32.07933599223887,17.27066939743452
47037,Davidson,148.5446853,18.81976689,35.02088056,7602.0,Tennessee,2021,708144.0,1566.0,65463.0,109.7,GREATER APPALACHIA,48693.0,104797.0,120227.0,218762.0,9.88732514482851,21.2794860288459,24.41261454803149,44.4205742782941
47039,Decatur,27.58006301,4.778056687,116.4684602,159.0,Tennessee,2021,11564.0,276.0,48292.0,80.9,GREATER APPALACHIA,1294.0,3567.0,2125.0,1313.0,15.59224002891915,42.98108205807928,25.60549463790818,15.82118327509338
47041,DeKalb,47.02037302,12.08802823,52.30747615,101.75,Tennessee,2021,21003.0,584.0,45612.0,76.4,GREATER APPALACHIA,2763.0,5595.0,3078.0,2764.0,19.45774647887324,39.40140845070422,21.67605633802817,19.46478873239437
47043,Dickson,46.19029457,10.00023576,46.29970934,562.0,Tennessee,2021,55761.0,687.0,61219.0,102.5,GREATER APPALACHIA,4812.0,14900.0,10872.0,6961.0,12.81662005593288,39.68571048075643,28.95725129844187,18.54041816486883
47045,Dyer,50.54747208,11.24839387,41.9489286,154.25,Tennessee,2021,36410.0,6.0,51499.0,86.3,DEEP SOUTH,3030.0,9308.0,7565.0,5048.0,12.14380185162919,37.30511803134143,30.31942607510721,20.23165404192217
47047,Fayette,58.37367294,10.99857196,45.33701478,204.5,Tennessee,2021,43630.0,851.0,70943.0,118.8,DEEP SOUTH,3307.0,10423.0,9959.0,7316.0,10.66602160941784,33.6171585228189,32.12062570553137,23.5961941622319
47049,Fentress,49.62571047,9.369570881,59.73258017,44.25,Tennessee,2021,19332.0,655.0,41469.0,69.5,GREATER APPALACHIA,2607.0,5245.0,3243.0,2106.0,19.74850390121961,39.73183849708356,24.56632073327778,15.95333686841906
47051,Franklin,36.02272388,7.021503666,49.29683057,170.75,Tennessee,2021,43942.0,884.0,57723.0,96.7,GREATER APPALACHIA,3300.0,12016.0,7463.0,6305.0,11.3464447806354,41.31481226791363,25.66015678723697,21.678586164214
47053,Gibson,49.52277558,11.41926017,59.38778477,189.25,Tennessee,2021,50837.0,659.0,51280.0,85.9,DEEP SOUTH,4420.0,13711.0,9896.0,6239.0,12.89908363975953,40.01342438568844,28.87993929842993,18.20755267612211
47055,Giles,37.46260771,6.917221548,50.83643846,268.5,Tennessee,2021,30554.0,379.0,55468.0,92.9,GREATER APPALACHIA,2638.0,9335.0,5392.0,3885.0,12.41411764705882,43.92941176470588,25.37411764705882,18.28235294117647
47057,Grainger,47.48938245,9.567012285,49.93351793,133.0,Tennessee,2021,24277.0,575.0,46983.0,78.7,GREATER APPALACHIA,3402.0,6889.0,4286.0,2375.0,20.06842850401133,40.63827277017461,25.28315243039169,14.01014629542237
47059,Greene,47.1851376,12.6366229,62.37218002,466.0,Tennessee,2021,71405.0,1394.0,54166.0,90.7,GREATER APPALACHIA,7556.0,21116.0,13376.0,8587.0,14.92248444751654,41.70237977683421,26.41651031894934,16.95862545669991
47061,Grundy,41.57100591,7.405520538,50.06731164,65.75,Tennessee,2021,13783.0,275.0,41266.0,69.1,GREATER APPALACHIA,2078.0,3966.0,2064.0,1403.0,21.84838607927663,41.69908526968773,21.7011880979918,14.75134055304384
47063,Hamblen,47.64773139,11.04093594,61.11536585,333.5,Tennessee,2021,65168.0,1140.0,48483.0,81.2,GREATER APPALACHIA,6708.0,17036.0,12405.0,7960.0,15.2077807250221,38.62250334398875,28.12351220839284,18.0462037225963
47065,Hamilton,71.6769023,15.76231738,46.89078785,2597.25,Tennessee,2021,374682.0,5592.0,65689.0,110.0,GREATER APPALACHIA,24402.0,64205.0,80233.0,87385.0,9.523660844960483,25.05805444433603,31.31349399941458,34.10479071128891
47067,Hancock,50.91000962,13.025875,60.03205128,8.75,Tennessee,2021,6845.0,122.0,34055.0,57.0,GREATER APPALACHIA,899.0,2069.0,1305.0,533.0,18.70578443612152,43.05035372451103,27.15355805243446,11.090303786933
47069,Hardeman,28.57708573,5.535787102,48.07057081,177.25,Tennessee,2021,25529.0,355.0,44314.0,74.2,DEEP SOUTH,3302.0,8043.0,5047.0,2099.0,17.85733600129793,43.49683629873993,27.29435941809529,11.35146828186685
47071,Hardin,32.76455647,6.327464397,52.67099307,299.75,Tennessee,2021,27077.0,450.0,50309.0,84.3,GREATER APPALACHIA,3002.0,8557.0,4539.0,3110.0,15.62890462307372,44.54914618908788,23.63077884214911,16.1911703456893
47073,Hawkins,68.03790651,14.81857034,58.64163772,196.0,Tennessee,2021,58043.0,1271.0,49873.0,83.5,GREATER APPALACHIA,5548.0,17634.0,11478.0,6701.0,13.41360218563381,42.63436570682527,27.75077972002611,16.20125238751481
47075,Haywood,35.87958853,7.01014931,43.81582873,134.75,Tennessee,2021,17550.0,-52.0,42634.0,71.4,DEEP SOUTH,2153.0,5837.0,3017.0,1478.0,17.24469363235883,46.75210252302763,24.16499799759712,11.83820584701642
47077,Henderson,34.20476782,7.450830422,49.23624796,327.5,Tennessee,2021,27929.0,151.0,53282.0,89.3,GREATER APPALACHIA,2557.0,9034.0,5067.0,2613.0,13.26864200093405,46.87872969747288,26.29339421929324,13.55923408229983
47079,Henry,73.25795405,15.74672979,54.48963092,195.5,Tennessee,2021,32379.0,406.0,45980.0,77.0,GREATER APPALACHIA,3339.0,10515.0,5339.0,4251.0,14.24245009384064,44.85156116703634,22.77341750554513,18.13257123357789
47081,Hickman,31.77262416,7.368354423,50.00633622,230.75,Tennessee,2021,25455.0,484.0,50345.0,84.3,GREATER APPALACHIA,3217.0,8221.0,4571.0,1801.0,18.0628860190904,46.15946097697923,25.66535654126895,10.11229646266143
47083,Houston,41.97005369,4.750504187,43.59685477,21.25,Tennessee,2021,8219.0,31.0,48788.0,81.7,GREATER APPALACHIA,915.0,2569.0,1577.0,769.0,15.69468267581475,44.06518010291595,27.04974271012007,13.19039451114923
47085,Humphreys,63.86669754,11.2811637,52.22321133,91.25,Tennessee,2021,19106.0,28.0,55298.0,92.6,GREATER APPALACHIA,1823.0,6359.0,3054.0,2106.0,13.66361864787888,47.6615200119922,22.8901214210763,15.78473991905262
47087,Jackson,23.57289489,3.536020915,61.13018791,25.25,Tennessee,2021,11989.0,313.0,43611.0,73.1,GREATER APPALACHIA,1625.0,3922.0,2024.0,1153.0,18.62677670793214,44.95644199908299,23.20036680421825,13.21641448876662
47089,Jefferson,69.55440286,11.79444203,50.90903799,479.0,Tennessee,2021,56727.0,1446.0,50969.0,85.4,GREATER APPALACHIA,5288.0,14093.0,11970.0,7467.0,13.62254624143439,36.30532227317224,30.83621000566747,19.2359214797259
47091,Johnson,48.26680184,9.556820199,68.22032341,126.75,Tennessee,2021,18086.0,185.0,42230.0,70.7,GREATER APPALACHIA,2588.0,5478.0,3727.0,1858.0,18.95831807193612,40.12892828364222,27.30202915537323,13.61072448904842
47093,Knox,124.6101905,16.45070818,45.3856525,4787.5,Tennessee,2021,494574.0,8075.0,64817.0,108.6,GREATER APPALACHIA,25090.0,79944.0,90325.0,123649.0,7.86500652021266,25.06018657839302,28.31433694452803,38.76046995686628
47095,Lake,52.52649107,5.926884921,44.86904762,12.5,Tennessee,2021,6507.0,-13.0,29281.0,49.0,DEEP SOUTH,1432.0,2332.0,1051.0,628.0,26.30902076060996,42.8440198419989,19.30920448282197,11.53775491456917
47097,Lauderdale,58.65835268,6.967910602,41.97377527,69.5,Tennessee,2021,24793.0,-51.0,42280.0,70.8,DEEP SOUTH,3550.0,8098.0,4145.0,1606.0,20.40347146387723,46.54290476464165,23.82320823035807,9.230415541123053
47099,Lawrence,55.99003762,8.021771592,32.81637108,583.0,Tennessee,2021,45415.0,809.0,49794.0,83.4,GREATER APPALACHIA,4113.0,12944.0,7820.0,4706.0,13.90325524794646,43.75485920968124,26.43410066592299,15.90778487644931
47101,Lewis,43.39119708,6.515362454,60.91478759,72.25,Tennessee,2021,12957.0,182.0,50422.0,84.5,GREATER APPALACHIA,1437.0,3711.0,2636.0,857.0,16.63001967364888,42.94641823862978,30.50572850364541,9.917833584075918
47103,Lincoln,43.0689758,8.103593207,50.49357621,231.5,Tennessee,2021,36004.0,735.0,52018.0,87.1,GREATER APPALACHIA,3509.0,10509.0,5807.0,4716.0,14.29852084267145,42.82221588362333,23.66244244325822,19.21682083044701
47105,Loudon,60.21154012,11.19376131,49.34130534,529.25,Tennessee,2021,58181.0,1732.0,72378.0,121.2,GREATER APPALACHIA,5092.0,12733.0,11014.0,11345.0,12.67171013338642,31.68674099143938,27.40891897272547,28.23262990244874
47107,McMinn,45.15126317,10.15171968,55.56857382,472.75,Tennessee,2021,54719.0,1114.0,50480.0,84.6,GREATER APPALACHIA,5248.0,14294.0,11189.0,6708.0,14.01746841528887,38.17943855338017,29.88594780843506,17.91714522289591
47109,McNairy,60.75891724,5.689341669,52.21948758,192.0,Tennessee,2021,25988.0,318.0,45083.0,75.5,GREATER APPALACHIA,2719.0,8817.0,4617.0,2198.0,14.81663124625361,48.0464279875756,25.15939185875429,11.97754890741649
47111,Macon,52.92672577,9.845791681,57.1198397,55.25,Tennessee,2021,26229.0,577.0,49357.0,82.7,GREATER APPALACHIA,3354.0,8125.0,3645.0,1486.0,20.19265502709211,48.91631547260686,21.94461167971102,8.946417820590007
47113,Madison,54.42322207,13.22806237,42.14830344,558.25,Tennessee,2021,99245.0,799.0,53954.0,90.4,DEEP SOUTH,6926.0,21873.0,19242.0,17779.0,10.52263749620176,33.23154056517776,29.23427529626253,27.01154664235795
47115,Marion,62.00466692,12.04177141,51.09162473,206.25,Tennessee,2021,29094.0,321.0,51898.0,86.9,GREATER APPALACHIA,3797.0,8011.0,5827.0,2870.0,18.51743477200683,39.06851987320166,28.41745915630334,13.99658619848817
47117,Marshall,70.99932504,9.222133264,48.64144562,180.75,Tennessee,2021,35878.0,866.0,64710.0,108.4,GREATER APPALACHIA,2835.0,9239.0,7091.0,4110.0,12.18045112781955,39.69495166487648,30.46616541353384,17.65843179377014
47119,Maury,53.95944034,10.29969539,40.6474895,853.25,Tennessee,2021,108159.0,2897.0,68425.0,114.6,GREATER APPALACHIA,6113.0,22614.0,22531.0,17472.0,8.894223774188854,32.90266259275425,32.78190018914594,25.42121344391096
47121,Meigs,33.86894177,6.555595212,55.57713389,179.0,Tennessee,2021,13272.0,323.0,51337.0,86.0,GREATER APPALACHIA,1553.0,4092.0,2606.0,999.0,16.78918918918919,44.23783783783784,28.17297297297297,10.8
47123,Monroe,39.7514297,8.687717241,50.39349346,311.75,Tennessee,2021,47740.0,1312.0,50364.0,84.4,GREATER APPALACHIA,5049.0,13116.0,9760.0,5060.0,15.30695770804911,39.76352887676217,29.58920721540094,15.34030619978778
47125,Montgomery,62.73786177,12.4269522,40.32287786,1217.0,Tennessee,2021,235201.0,5384.0,63593.0,106.5,GREATER APPALACHIA,8634.0,36120.0,49467.0,40123.0,6.426784969927946,26.88620258441017,36.82114571547669,29.8658667301852
47127,Moore,57.04436738,9.233134685,55.9041454,35.5,Tennessee,2021,6742.0,121.0,62609.0,104.9,GREATER APPALACHIA,625.0,1893.0,1111.0,1087.0,13.25275657336726,40.13994910941476,23.55810008481764,23.04919423240034
47129,Morgan,48.84872876,8.874067128,57.27247579,67.75,Tennessee,2021,21224.0,255.0,48122.0,80.6,GREATER APPALACHIA,2896.0,7040.0,3732.0,1721.0,18.81863668854377,45.746962115797,24.25108843979466,11.18331275586458
47131,Obion,47.95755006,9.543773169,47.35586991,139.5,Tennessee,2021,30394.0,115.0,50021.0,83.8,GREATER APPALACHIA,3677.0,9767.0,4873.0,3326.0,16.98932680312341,45.12775493231068,22.51536293489812,15.36755532966779
47133,Overton,31.62466032,6.945789875,52.25741745,65.25,Tennessee,2021,23044.0,336.0,45793.0,76.7,GREATER APPALACHIA,2945.0,7358.0,3455.0,2039.0,18.64278027473571,46.57846426536684,21.87124137494461,12.90751408495284
47135,Perry,48.00395989,7.70945904,43.26055451,37.0,Tennessee,2021,8685.0,244.0,43998.0,73.7,GREATER APPALACHIA,1289.0,2570.0,1393.0,523.0,22.32034632034632,44.5021645021645,24.12121212121212,9.056277056277057
47137,Pickett,32.8827375,4.461276786,62.78571429,12.75,Tennessee,2021,5107.0,77.0,44566.0,74.7,GREATER APPALACHIA,789.0,1434.0,972.0,602.0,20.7795628127469,37.76665788780617,25.59915722939162,15.85462207005531
47139,Polk,35.54587004,10.3997794,66.4390144,159.5,Tennessee,2021,17863.0,245.0,50863.0,85.2,GREATER APPALACHIA,2278.0,4616.0,4161.0,1824.0,17.68770867303362,35.8412920257784,32.30840903796879,14.16259026321919
47141,Putnam,41.25875516,12.24682118,49.59967664,572.25,Tennessee,2021,82382.0,1294.0,52138.0,87.3,GREATER APPALACHIA,5689.0,18122.0,13714.0,13616.0,11.12414696623062,35.43536497135371,26.81605756633621,26.62443049607947
47143,Rhea,52.02913795,10.40572351,45.32806818,332.75,Tennessee,2021,33730.0,662.0,50479.0,84.6,GREATER APPALACHIA,3761.0,8622.0,5959.0,3942.0,16.8775803266918,38.69143780290792,26.74115957637767,17.68982229402262
47145,Roane,43.84321454,8.757643139,82.69814038,499.0,Tennessee,2021,55082.0,1420.0,56355.0,94.4,GREATER APPALACHIA,3678.0,14264.0,13093.0,8372.0,9.333367168269596,36.19661481462684,33.22506153729033,21.24495647981323
47147,Robertson,57.55635928,11.41742877,40.01317791,521.25,Tennessee,2021,75470.0,1423.0,67539.0,113.1,GREATER APPALACHIA,6029.0,19514.0,14088.0,9994.0,12.14911838790932,39.32292191435769,28.38891687657431,20.13904282115869
47149,Rutherford,69.92885806,11.71060425,39.35768248,3007.5,Tennessee,2021,360619.0,7826.0,77942.0,130.6,GREATER APPALACHIA,16271.0,58332.0,66534.0,71197.0,7.662927274953611,27.47181327531154,31.33459549577552,33.53066395395933
