id,org_id,org_name,campus_id,name,aka,name_long,website,social_media,clli,rencode,npanxx,notes,net_count,ix_count,sales_email,sales_phone,tech_email,tech_phone,available_voltage_services,diverse_serving_substations,property,region_continent,status_dashboard,created,updated,status,address1,address2,city,country,state,zipcode,floor,suite,latitude,longitude
3923,31763,Tech Mahindra Limited,,Tech Mahindra Cleveland,vXchnge Cleveland (OH01),,https://www.techmahindra.com/en-in/infrastructure-and-cloud-services/data-center-services/,"[{'service': 'website', 'identifier': 'https://www.techmahindra.com/en-in/infrastructure-and-cloud-services/data-center-services/'}]",,,,,2,1,,,,,[],,,North America,,2017-04-13T21:56:36Z,2022-02-19T10:12:46Z,ok,Higbee Bldg.,200 W Prospect Ave Ste 710,Cleveland,US,OH,44113-1433,,710,41.49786,-81.693321
3924,7030,"Cologix, Inc.",,Cologix MIN4,,,http://www.cologix.com,"[{'service': 'website', 'identifier': 'http://www.cologix.com'}]",,,,,13,2,,,,,[],,,North America,,2017-04-13T21:57:17Z,2023-02-01T14:58:21Z,ok,511 11th Ave S Ste 211,,Minneapolis,US,MN,55415-1500,,211,44.971408,-93.25458
3925,14515,H5 Data Centers,,H5 Data Centers Nashville (TN01),vXchnge Nashville (TN01),,http://h5datacenters.com/,"[{'service': 'website', 'identifier': 'http://h5datacenters.com/'}]",,,,,3,0,,,,,[],,,North America,,2017-04-13T21:57:47Z,2022-02-18T03:02:16Z,ok,"211 Commerce Street, Suite 700",,Nashville,US,TN,37201,,,36.162621,-86.776316
3926,31764,JEMB Realty Corporation,,75 Broad Street,vXchnge New York (NY01),,https://www.jembrealty.com/about/,"[{'service': 'website', 'identifier': 'https://www.jembrealty.com/about/'}]",,,,,5,0,,,,,[],,,North America,,2017-04-13T21:59:47Z,2022-02-19T10:11:59Z,ok,"75 Broad Street, 19th Floor",,New York,US,NY,10004,,,40.704687,-74.01123
3927,14515,H5 Data Centers,,H5 Data Centers Minneapolis,vXchnge St. Paul (MN02),,http://h5datacenters.com/,"[{'service': 'website', 'identifier': 'http://h5datacenters.com/'}]",,,,,4,0,,,,,[],,,North America,,2017-04-13T22:04:31Z,2023-05-02T17:58:16Z,ok,"1125 Energy Park Drive, Suite 100",,St. Paul,US,MN,55108,,,44.972309,-93.147411
3928,14515,H5 Data Centers,,H5 Data Centers St. Louis (MO01),vXchnge St. Louis (MO01),,http://h5datacenters.com/,"[{'service': 'website', 'identifier': 'http://h5datacenters.com/'}]",,,,,4,2,,,,,[],,,North America,,2017-04-13T22:05:22Z,2022-02-18T03:02:18Z,ok,"710 North Tucker Blvd., Suite 610",,St. Louis,US,MO,63101,,,38.632728,-90.195813
3929,10745,vXchnge,,vXchnge Raleigh-Durham (NC01),,,http://www.vxchnge.com,"[{'service': 'website', 'identifier': 'http://www.vxchnge.com'}]",,,,,2,0,,,,,[],,,North America,,2017-04-13T22:06:07Z,2022-02-18T11:06:07Z,ok,"4518 South Miami Blvd., Suite 100",,Durham,US,NC,27703,,100,35.895769,-78.849214
3930,18470,VPLS,,Evocative New York (JFK2),fka vXchnge Westchester (NY02),,https://www.evocative.com,"[{'service': 'website', 'identifier': 'https://www.evocative.com'}]",,,,,2,0,sales@evocative.com,+18883652656,support@evocative.com,+18883652656,[],,,North America,,2017-04-13T22:08:51Z,2022-10-26T21:30:37Z,ok,480 N. Bedford Plaza,,Chappaqua,US,NY,10514,,,41.180558,-73.755109
3931,14515,H5 Data Centers,,H5 Data Centers Pittsburgh (PA02),vXchnge Pittsburgh (PA02),,http://h5datacenters.com/,"[{'service': 'website', 'identifier': 'http://h5datacenters.com/'}]",,,,,2,0,,,,,[],,,North America,,2017-04-13T22:11:48Z,2022-02-18T03:02:19Z,ok,2202 Liberty Avenue,,Pittsburgh,US,PA,15222,,,40.452053,-79.980564
3951,1152,"Verizon Communications, Inc.",,Verizon Atlanta,,,,[],,,,,1,0,,,,,[],,,North America,,2017-04-20T20:23:20Z,2017-09-06T05:50:40Z,ok,999 Lee St. S.W.,,Atlanta,US,GA,30310,,,33.727965,-84.417833
4021,17025,University of Oregon,,University of Oregon,,,http://is.uoregon.edu,"[{'service': 'website', 'identifier': 'http://is.uoregon.edu'}]",,,,,2,1,,,,,[],,,North America,,2017-05-16T11:52:51Z,2017-09-06T05:51:29Z,ok,Oregon Hall,1585 E 13th Ave,Eugene,US,Or,97403,,,44.045988,-123.07043
4047,16992,"Cyxtera Technologies, Inc.",,Cyxtera Albuquerque (ABQ1),,,https://www.cyxtera.com/data-centers/locations,"[{'service': 'website', 'identifier': 'https://www.cyxtera.com/data-centers/locations'}]",,,505-255,,2,0,,,,,[],,,North America,,2017-05-23T22:10:04Z,2019-12-12T23:45:36Z,ok,400 Tijeras Blvd,,Albuquerque,US,NM,87102,,,35.086183,-106.651864
4048,16992,"Cyxtera Technologies, Inc.",,Cyxtera Atlanta (ATL1),,,https://www.cyxtera.com/data-centers/locations,"[{'service': 'website', 'identifier': 'https://www.cyxtera.com/data-centers/locations'}]",,,678-718,,6,1,,,,,[],,,North America,,2017-05-23T22:11:34Z,2019-12-12T23:46:26Z,ok,375 Riverside Parkway,,Lithia Springs,US,GA,30122,,,33.74424,-84.58259
4049,16992,"Cyxtera Technologies, Inc.",,Cyxtera Boston (BOS1),,,https://www.cyxtera.com/data-centers/locations,"[{'service': 'website', 'identifier': 'https://www.cyxtera.com/data-centers/locations'}]",,,617-531,,3,0,,,,,[],,,North America,,2017-05-23T22:12:22Z,2020-01-07T00:31:59Z,ok,580 Winter St,,Waltham,US,MA,02451,,,42.396785,-71.267452
4069,17128,AiNET Corporation,,AINET - Beltsville,,,http://www.ai.net,"[{'service': 'website', 'identifier': 'http://www.ai.net'}]",,,,,5,0,,,,,[],,,North America,,2017-05-29T02:48:12Z,2019-04-09T07:49:15Z,ok,11700 Montgomery Rd,,Beltsville,US,MD,20705,,,39.052767,-76.925864
4104,15240,"Consolidated Communications, Inc.",,Consolidated - 770 Elm St.,,,https://www.consolidated.com,[],MNCHNHEL,,,,0,0,,,,,[],,,North America,,2017-06-02T16:09:09Z,2018-04-02T13:17:20Z,ok,770 Elm St.,,Manchester,US,NH,03101,,,42.989023,-71.46365
4105,15240,"Consolidated Communications, Inc.",,Consolidated - 266 Main St.,,,https://www.consolidated.com,[],BURLVTMA,,,,1,0,,,,,[],,,North America,,2017-06-02T17:26:38Z,2018-04-02T13:16:51Z,ok,266 Main St.,,Burlington,US,VT,05401,,,44.476496,-73.208582
4106,15240,"Consolidated Communications, Inc.",,Consolidated - 45 Forest Ave.,,,https://www.consolidated.com,[],PTLDMEFO,,,,1,0,,,,,[],,,North America,,2017-06-02T17:27:43Z,2018-04-02T13:17:08Z,ok,45 Forest Ave,,Portland,US,ME,04101,,,43.656009,-70.263803
4165,483,"Switch, Ltd.",,Switch Tahoe Reno,,,https://www.switch.com/,"[{'service': 'website', 'identifier': 'https://www.switch.com/'}]",,,,,6,0,,,,,[],,,North America,,2017-06-27T12:59:18Z,2019-04-09T07:49:15Z,ok,1 Superloop Circle,,McCarran,US,NV,89434,,,39.515706,-119.471281
4226,8591,Sabey Data Centers,,Sabey Intergate East Building 4,,,https://sabeydatacenters.com,"[{'service': 'website', 'identifier': 'https://sabeydatacenters.com'}]",,,,"fka: Telx SEA1
fka: Digital Realty",12,3,,,,,[],,,North America,,2017-07-18T23:13:57Z,2019-06-21T23:13:06Z,ok,3433 South 120th Place,Sabey Intergate East Building 4,Tukwila,US,WA,98168,,,47.493087,-122.293706
4279,11852,"Verus Corporation, Inc.",,Verus Corportation,,,http://www.veruscorp.com,"[{'service': 'website', 'identifier': 'http://www.veruscorp.com'}]",,,,,0,0,,,,,[],,,North America,,2017-08-08T14:47:41Z,2017-09-06T05:58:05Z,ok,201 85th Avenue NW,,Coon Rapids,US,MN,55433-6004,,,45.124986,-93.2728
4284,2680,"DataBank, Ltd.",,DataBank Dallas (DFW1),,,https://www.databank.com/data-centers/dallas/dfw1/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/dallas/dfw1/'}]",,,,,34,4,,,,,[],,,North America,,2017-08-09T19:59:29Z,2021-07-21T20:34:14Z,ok,400 South Akard St,,Dallas,US,TX,75202,,,32.778287,-96.7984
4285,2680,"DataBank, Ltd.",,DataBank Dallas (DFW2),,,https://www.databank.com/data-centers/dallas/dfw2/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/dallas/dfw2/'}]",,,,,6,1,,,,,[],,,North America,,2017-08-09T20:01:15Z,2021-07-21T20:34:36Z,ok,904 Quality Way,,Richardson,US,TX,75081,,,32.966683,-96.711345
4286,2680,"DataBank, Ltd.",,DataBank Dallas (DFW3),,,https://www.databank.com/data-centers/dallas/dfw3/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/dallas/dfw3/'}]",,,,,7,1,,,,,[],,,North America,,2017-08-09T20:03:28Z,2021-07-21T20:34:55Z,ok,8375 Dominion Pkwy,,Plano,US,TX,75024,,,33.08846,-96.813905
4287,2680,"DataBank, Ltd.",,DataBank Minneapolis (MSP1),,,https://www.databank.com/data-centers/minneapolis/msp1/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/minneapolis/msp1/'}]",,,,,4,0,,,,,[],,,North America,,2017-08-09T20:04:34Z,2021-07-21T20:36:44Z,ok,7700 France Avenue South,Suite 120,Edina,US,MN,55435,,,44.862766,-93.330405
4288,2680,"DataBank, Ltd.",,DataBank Minneapolis (MSP2),,,https://www.databank.com/data-centers/minneapolis/msp2/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/minneapolis/msp2/'}]",,,,,10,0,,,,,[],,,North America,,2017-08-09T20:05:02Z,2021-07-21T20:37:01Z,ok,3255 Neil Armstrong Boulevard,,Eagan,US,MN,55121,,,44.838484,-93.145777
4290,2680,"DataBank, Ltd.",,DataBank Kansas City (MCI2),,,https://www.databank.com/data-centers/kansas-city/kc2/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/kansas-city/kc2/'}]",,,,,2,0,,,,,[],,,North America,,2017-08-09T20:06:05Z,2021-07-21T11:34:31Z,ok,10605 W. 84th Terrace,,Overland Park,US,KS,66214,,,38.975187,-94.708903
4291,2680,"DataBank, Ltd.",,DataBank Cleveland (CLE1),,,https://www.databank.com/data-centers/cleveland/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/cleveland/'}]",,,,,4,0,,,,,[],,,North America,,2017-08-09T20:06:45Z,2022-08-02T14:00:22Z,ok,1225 Euclid Avenue,Suite 200,Cleveland,US,OH,44115,,,41.501022,-81.684102
4292,2680,"DataBank, Ltd.",,DataBank Pittsburgh (PIT1),,,https://www.databank.com/data-centers/pittsburgh/pit1/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/pittsburgh/pit1/'}]",,,,,33,1,,,,,[],,,North America,,2017-08-09T20:07:21Z,2021-07-21T20:37:25Z,ok,100 South Commons,Suite 126,Pittsburgh,US,PA,15212,,,40.451062,-80.005186
4293,2680,"DataBank, Ltd.",,DataBank Salt Lake City (SLC1),,,https://www.databank.com/data-centers/salt-lake-city/slc1/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/salt-lake-city/slc1/'}]",,,,,32,2,,,,,[],,,North America,,2017-08-09T20:07:57Z,2021-07-21T20:36:13Z,ok,179 Social Hall Avenue,,Salt Lake City,US,UT,84111,,,40.768519,-111.885833
4294,2680,"DataBank, Ltd.",,DataBank Salt Lake City (SLC2),,,https://www.databank.com/data-centers/salt-lake-city/granite-point-campus/slc2/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/salt-lake-city/granite-point-campus/slc2/'}]",,,,,20,1,,,,,[],,,North America,,2017-08-09T20:08:19Z,2021-07-21T20:38:27Z,ok,14944 Pony Express Road,,Bluffdale,US,UT,84065,,,40.480032,-111.904533
4295,2680,"DataBank, Ltd.",,DataBank Salt Lake City (SLC3),,,https://www.databank.com/data-centers/salt-lake-city/granite-point-campus/slc3/,"[{'service': 'website', 'identifier': 'https://www.databank.com/data-centers/salt-lake-city/granite-point-campus/slc3/'}]",,,,,12,1,,,,,[],,,North America,,2017-08-09T20:08:42Z,2021-07-21T20:38:46Z,ok,14926 Pony Express Road,,Bluffdale,US,UT,84065,,,40.479891,-111.905781
4334,14642,Heritage NetWorks,,1706 Richardson,,,https://heritagenet.works/interchange/,"[{'service': 'website', 'identifier': 'https://heritagenet.works/interchange/'}]",,,,,0,0,,,,,[],,,North America,,2017-08-21T07:42:48Z,2019-04-09T06:41:03Z,ok,1706 Richardson Hwy,,Delta Junction,US,AK,99737,,,64.034628,-145.731673
4347,14690,"Smartcom Telephone, LLC",,Smartcom Telephone (MCAL2),,,http://smartcomtelephone.com,"[{'service': 'website', 'identifier': 'http://smartcomtelephone.com'}]",MCALTXHBDS0,,956-213,,1,0,,,,,[],,,North America,,2017-08-25T11:16:18Z,2020-10-09T12:02:08Z,ok,601 Beech Avenue,,McAllen,US,TX,78501,,,26.203611,-98.225848
4348,14690,"Smartcom Telephone, LLC",,Smartcom Telephone (MCAL1),,,http://smartcomtelephone.com,"[{'service': 'website', 'identifier': 'http://smartcomtelephone.com'}]",MCALTXHBDS0,,956-213,,1,0,,,,,[],,,North America,,2017-08-25T11:17:52Z,2017-09-06T05:59:25Z,ok,600 Ash Avenue,,McAllen,US,TX,78501,,,26.203367,-98.225847
4371,882,"TierPoint, LLC",,TierPoint Dallas,,,https://www.tierpoint.com/data-centers/texas/dallas/,"[{'service': 'website', 'identifier': 'https://www.tierpoint.com/data-centers/texas/dallas/'}]",,,,,11,1,,,,,[],,,North America,,2017-08-29T23:17:36Z,2017-09-06T05:59:25Z,ok,3004 Irving Blvd,,Dallas,US,TX,75247,,,32.807982,-96.857362
4372,882,"TierPoint, LLC",,TierPoint Dallas2 - Allen,,,https://www.tierpoint.com/data-centers/texas/dallas-allen/,"[{'service': 'website', 'identifier': 'https://www.tierpoint.com/data-centers/texas/dallas-allen/'}]",,,,,5,1,,,,,[],,,North America,,2017-08-29T23:18:59Z,2022-01-16T01:31:26Z,ok,820 Allen Commerce Parkway,,Allen,US,TX,75013,,,33.137525,-96.657906
4373,882,"TierPoint, LLC",,TierPoint Jacksonville,,,https://www.tierpoint.com/data-centers/florida/jacksonville/,"[{'service': 'website', 'identifier': 'https://www.tierpoint.com/data-centers/florida/jacksonville/'}]",,,,,6,0,,,,,[],,,North America,,2017-08-29T23:22:11Z,2017-09-06T05:59:25Z,ok,8324 Baymeadows Way,,Jacksonville,US,FL,32256,,,30.216587,-81.581459
4374,882,"TierPoint, LLC",,TierPoint Nashville,,,https://www.tierpoint.com/data-centers/tennessee/nashville/,"[{'service': 'website', 'identifier': 'https://www.tierpoint.com/data-centers/tennessee/nashville/'}]",,,,,3,0,,,,,[],,,North America,,2017-08-29T23:23:39Z,2017-09-06T05:59:25Z,ok,311 Eddy Lane,,Franklin,US,TN,37064,,,35.924575,-86.85582
4443,2,"Equinix, Inc.",,Equinix DE1 - Denver,,,http://www.equinix.com,"[{'service': 'website', 'identifier': 'http://www.equinix.com'}]",,,,,6,1,,,,,[],,,North America,,2017-09-18T09:25:28Z,2020-07-03T10:20:21Z,ok,9706 East Easter Avenue,Suite 160,Englewood,US,CO,80112,,,39.587739,-104.864707
4505,17292,"TelNet Worldwide, Inc.",,EDCDET01,,,http://www.telnetww.com,"[{'service': 'website', 'identifier': 'http://www.telnetww.com'}]",SFLF72MIW00,,,,1,0,sales@telnetww.com,+18009744800,net.eng@telnetww.com,+18005081254,[],,,North America,,2017-10-10T17:22:09Z,2020-12-06T12:28:30Z,ok,21005 Lahser Rd,,Southfield,US,MI,48033,,,42.448537,-83.261226
4514,7013,"Fireline Network Solutions, Inc dba: Fireline Broadband",,Fireline Broadband,,,http://www.FirelineBroadband.com,"[{'service': 'website', 'identifier': 'http://www.FirelineBroadband.com'}]",,,,,0,0,,,,,[],,,North America,,2017-10-13T16:29:58Z,2021-11-12T00:02:59Z,ok,9911 Norwalk Blvd,,Santa Fe Springs,US,CA,90670,,,33.948356,-118.073256
4546,18320,LightEdge Solutions,,LightEdge Des Moines 1 (DSM1),LightEdge Altoona 1 (ALN1),,http://www.lightedge.com/,"[{'service': 'website', 'identifier': 'http://www.lightedge.com/'}]",ALNAIAE1,,,,6,1,,,support@lightedge.com,,[],,,North America,,2017-10-26T17:00:32Z,2023-02-17T22:30:20Z,ok,1435 Northridge Cir,,Altoona,US,IA,50009,,,41.667665,-93.455473
4547,18320,LightEdge Solutions,,LightEdge Des Moines 2 (DSM2),LightEdge Altoona 2 (ALN2),,http://www.lightedge.com/,"[{'service': 'website', 'identifier': 'http://www.lightedge.com/'}]",ALNAIAE2,,,,5,1,,,support@lightedge.com,,[],,,North America,,2017-10-26T17:01:13Z,2023-02-17T22:41:46Z,ok,1401 Northridge Cir,,Altoona,US,IA,50009,,,41.666762,-93.455725
4548,18320,LightEdge Solutions,,LightEdge Kansas City Subtropolis (KCI1),LightEdge Subtropolis (STC),,http://www.lightedge.com/,"[{'service': 'website', 'identifier': 'http://www.lightedge.com/'}]",KSCYMOS1,,,,6,2,,,support@lightedge.com,,[],,,North America,,2017-10-26T17:06:53Z,2023-02-17T22:41:32Z,ok,9050 NE Underground Drive,Pillar 312,Kansas City,US,MO,64161,,,39.159195,-94.471237
4549,18320,LightEdge Solutions,,LightEdge Omaha (OMA1),LightEdge Papillion (PPL),,http://www.lightedge.com/,"[{'service': 'website', 'identifier': 'http://www.lightedge.com/'}]",PPLNNEDL,,,,2,0,,,support@lightedge.com,,[],,,North America,,2017-10-26T17:23:34Z,2023-02-17T22:41:13Z,ok,1148 American Parkway,,Papillion,US,NE,68046,,,41.159748,-96.025585
4571,18372,"Quest Media & Supplies, Inc.",,Quest Roseville,,,https://www.questsys.com/,"[{'service': 'website', 'identifier': 'https://www.questsys.com/'}]",,,,,0,0,,,,,[],,,North America,,2017-11-01T19:59:18Z,2017-11-02T02:25:12Z,ok,9000 Foothills Blvd,,Roseville,US,CA,95765,,,38.789905,-121.313861
4572,18373,"Omnis Network, LLC",,Omnis Network Phoenix,,,http://www.omnis.com/colocation/,"[{'service': 'website', 'identifier': 'http://www.omnis.com/colocation/'}]",,,,,2,0,,,,,[],,Owner,North America,,2017-11-01T20:00:36Z,2022-12-07T17:03:23Z,ok,1005 W. Geneva Dr.,,Tempe,US,AZ,85282,,,33.394673,-111.952418
4580,10277,MDC Data Centers,,MDC El Paso,,,http://www.mdcdatacenters.com,"[{'service': 'website', 'identifier': 'http://www.mdcdatacenters.com'}]",ELPSTX,,,,9,1,,,,,[],,,North America,,2017-11-03T16:55:17Z,2018-06-07T20:15:47Z,ok,11455 Cedar Oak Dr,,El Paso,US,TX,79936,,,31.750001,-106.309928
4581,10277,MDC Data Centers,,MDC Laredo,,,http://www.mdcdatacenters.com,"[{'service': 'website', 'identifier': 'http://www.mdcdatacenters.com'}]",LARDTX,,,,7,0,,,,,[],,,North America,,2017-11-03T17:02:47Z,2018-06-07T20:15:32Z,ok,13619 Cabezut Dr,,Laredo,US,TX,78045,,,27.690636,-99.450354
4582,365,"Cogent Communications, Inc.",,Cogent New York 1,,,http://www.cogentco.com/,"[{'service': 'website', 'identifier': 'http://www.cogentco.com/'}]",,,,,11,0,,,,,[],,,North America,,2017-11-03T22:48:32Z,2017-11-03T22:49:05Z,ok,25 Broadway,,New York,US,NY,10004,,,40.705781,-74.013972
4600,7625,CyrusOne Inc.,,CyrusOne Sterling V,,,http://www.cyrusone.com,[],,,,,0,2,,,,,[],,,North America,,2017-11-07T21:54:16Z,2017-11-08T01:41:38Z,ok,21350 Pacific Blvd,,Sterling,US,VA,20166,,,39.027202,-77.435827
4604,18427,Coloblox Data Centers Inc,,Coloblox Data Centers ATL2,,,https://coloblox.com,"[{'service': 'website', 'identifier': 'https://coloblox.com'}]",,,,,4,0,,,,,[],,,North America,,2017-11-08T14:28:49Z,2022-02-14T05:59:47Z,ok,55 Marietta St NW,,Atlanta,US,GA,30303-2807,,,33.755851,-84.391243
4666,2,"Equinix, Inc.",,"Equinix BO2 - Boston, Billerica",,,https://www.equinix.com/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/'}]",,,,,2,0,,,,,[],,,North America,,2017-11-28T18:52:14Z,2020-07-03T09:55:19Z,ok,41-43 Alexander Road,,Billerica,US,MA,01821,,,42.55167,-71.215669
4675,8592,Digital Realty,,Digital Realty SJC (3205 Alfred St),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-01T03:00:42Z,2021-11-01T23:20:07Z,ok,3205 Alfred Street,,Santa Clara,US,Ca,95054,,,37.379576,-121.958562
4676,8592,Digital Realty,,Digital Realty SJC (3105 Alfred St),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,2,0,,,,,[],,,North America,,2017-12-01T03:04:49Z,2021-11-01T23:19:14Z,ok,3105 Alfred Street,,Santa Clara,US,Ca,95054,,,37.378271,-121.958112
4678,8592,Digital Realty,,Digital Realty SJC (3011 Lafayette St),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,1,0,,,,,[],,,North America,,2017-12-01T03:13:22Z,2021-11-01T23:17:51Z,ok,3011 Lafayette Street,,Santa Clara,US,Ca,95054,,,37.376362,-121.948543
4679,8592,Digital Realty,,Digital Realty SJC (1725 Comstock St),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-01T03:18:21Z,2021-11-01T23:15:43Z,ok,1725 Comstock St,,Santa Clara,US,Ca,95054,,,37.375034,-121.958096
4680,8592,Digital Realty,,Digital Realty SJC (1525 Comstock St),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,2,0,,,,,[],,,North America,,2017-12-01T03:19:15Z,2021-11-01T23:14:53Z,ok,1525 Comstock Street,,Santa Clara,US,Ca,95054,,,37.37493,-121.956008
4681,8592,Digital Realty,,Digital Realty SJC (1500 Space Park Dr),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-01T03:23:02Z,2021-11-01T23:14:30Z,ok,1500 Space Park Drive,,Santa Clara,US,Ca,95054,,,37.375801,-121.955182
4682,8592,Digital Realty,,Digital Realty SJC (1201 Comstock St),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-01T03:23:46Z,2021-11-01T23:14:19Z,ok,1201 Comstock Street,,Santa Clara,US,Ca,95054,,,37.37498,-121.954079
4745,8592,Digital Realty,,Digital Realty IAD (44100 Digital Loudoun),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,5,2,,,,,[],,,North America,,2017-12-19T10:39:29Z,2019-04-09T04:49:09Z,ok,44100 Digital Loudoun Plaza,Building J,Ashburn,US,VA,20147,,,39.001795,-77.47841
4747,8592,Digital Realty,,Digital Realty IAD (4030 Lafayette),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-19T11:43:32Z,2019-04-09T04:49:10Z,ok,4030 Lafayette Center Dr,,Chantilly,US,Va,20151,,,38.90997,-77.472088
4748,8592,Digital Realty,,Digital Realty IAD (4040 Lafayette),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-19T12:14:42Z,2019-04-09T04:49:11Z,ok,4040 Lafayette Center Dr,,Chantilly,US,VA,20151,,,38.909009,-77.472007
4749,8592,Digital Realty,,Digital Realty IAD (4050 Lafayette),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,,,,,[],,,North America,,2017-12-19T12:16:21Z,2019-04-09T04:49:12Z,ok,4050 Lafayette Center Dr.,,Chantilly,US,Va,20151,,,38.909241,-77.472266
4750,28929,GI Property Management,,43915 Devin Shafron,fka: Digital Realty IAD15 (Building A),,https://gipropertymgmt.com/,"[{'service': 'website', 'identifier': 'https://gipropertymgmt.com/'}]",,,,,3,0,,+14156884800,,+14156884800,[],,,North America,,2017-12-19T12:27:55Z,2023-07-06T21:02:24Z,ok,43915 Devin Shafron Drive,Building A,Ashburn,US,VA,20147,,,39.002814,-77.481851
4751,8592,Digital Realty,,Digital Realty IAD (43881 Devin Shafron),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,2,1,,,,,[],,,North America,,2017-12-19T12:55:00Z,2019-04-09T04:49:15Z,ok,43881 Devin Shafron Drive,Building B,Ashburn,US,VA,20147,,,39.002034,-77.483444
4752,8592,Digital Realty,,Digital Realty IAD (43791 Devin Shafron),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,3,1,,,,,[],,,North America,,2017-12-19T13:01:23Z,2019-04-09T04:49:16Z,ok,43791 Devin Shafron Drive,Building D,Ashburn,US,Va,20147,,,39.003285,-77.487214
4753,8592,Digital Realty,,Digital Realty IAD (43830 Devin Shafron),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,6,1,,,,,[],,,North America,,2017-12-19T13:16:06Z,2019-04-09T04:49:17Z,ok,43830 Devin Shafron Dr,Building F,Ashburn,US,Va,20147,,,39.004182,-77.484108
4754,8592,Digital Realty,,Digital Realty IAD (44060 Digital Loudoun),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,2,1,,,,,[],,,North America,,2017-12-19T14:28:35Z,2021-11-01T23:02:33Z,ok,44060 Digital Loudoun Plaza,Building K,Ashburn,US,Va,20147,,,39.001795,-77.47841
4755,8592,Digital Realty,,Digital Realty IAD (44490 Chilum),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,fka: Dupont Fabros ACC2,1,2,,,,,[],,,North America,,2017-12-19T14:48:29Z,2021-11-01T23:03:59Z,ok,44490 Chilum Place,,Ashburn,US,Va,20147,,,39.020901,-77.459831
4756,8592,Digital Realty,,Digital Realty IAD (44520 Hastings),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,fka: Dupont Fabros ACC3,1,1,,,,,[],,,North America,,2017-12-19T14:54:20Z,2021-11-01T23:04:31Z,ok,44520 Hastings Drive,,Ashburn,US,Va,20147,,,39.020372,-77.459125
4757,8592,Digital Realty,,Digital Realty IAD (21625 Gresham),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,fka: Dupont Fabros ACC7,1,2,,,,,[],,,North America,,2017-12-19T15:22:48Z,2021-11-01T22:57:23Z,ok,21625 Gresham Drive,,Ashburn,US,Va,20147,,,39.017522,-77.465676
4758,8592,Digital Realty,,Digital Realty IAD (21745 Sir Timothy),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,fka: Dupont Fabros ACC9,0,2,,,,,[],,,North America,,2017-12-19T15:56:17Z,2021-11-01T22:57:48Z,ok,21745 Sir Timothy Drive,,Ashburn,US,Va,20147,,,39.014286,-77.466327
